text,Sentiment,Score
"b""https://www. reverbnation.com/bno5?profile_v iew_source=header_icon_nav \\u2026 B'No REVERBNATION #hiphop #canada #halifax #rap #comebackkid #unsigned #unsignedhype #recordlabel""",negative,-0.030133928571428572
"b""https://www. youtube.com/watch?v=YEcYYi k9AK8 \\u2026 B'No lockdown #comebackkid #rap #hiphop #canada2015 #unsigned #unsignedhype #halifax""",negative,-0.03245192307692308
"b""https://www. youtube.com/watch?v=vFgKss YvUFk \\u2026 B'No spittin #comebackkid #Canada #hiphop #rap #insta #bmack23902 #facebook #brandonanderson #halifax""",negative,-0.023958333333333335
"b'Up and coming #Halifax #HipHop artist @CoreyWrites is making his way into the #rap game, go check him out at http://www. canadiandope.com/corey-writes-f eatured-halifax-artist/ \\u2026'",negative,-0.0077580463132755585
b'Oh my god did you hear that dudes with beards get $3 off the cost of cover at the Jesse Dangerously show in Halifax this Monday? PLS RT xo',positive,0.009796332881281462
"b'#Halifax JESSE DANGEROUSLY show + Thesis + me + more! Monday, July 27 Early show, 7pm-11pm All ages Pay what you can https:// twitter.com/MeganLeslieMP/ status/624622876277276676 \\u2026'",positive,0.021647135416666668
b'*Notice to #Halifax friends - ( @Buck65 @MeganLeslieMP @SkratchBastid @SarahDunsworth ) JESSE DANGEROUSLY & I are rapping at Plan B on Monday!',negative,-0.005208333333333333
"b""#Halifax I'm rapping at Plan B on Gottingen this MONDAY night, early show, all ages with Jesse Dangerously & friends. Pay what you can.""",positive,0.008510044642857142
b'Photo: RDY 4 RAPS IN #HALIFAX http:// tmblr.co/ZUEfCy1qHxPDq',netural,0.0
b'RDY 4 RAPS IN #HALIFAX https:// instagram.com/p/5fWexuIx8j/',netural,0.0
"b""Last weekend @skratchbastid 's BBQ care of phototypehfx #halifax #rap #bastidsbbq #redbulltourbus https:// instagram.com/p/5fVVz9mUjX/""",negative,-0.040425618489583336
b'Come to the halifax shopping centre to see me rap battle @Konyoncash this friday please rt so ppl see this',positive,0.0273070725110861
"b'Legit what happens when you learn feminism from Lena Dunham. There are more PoC at a Halifax white power drum circle than on Girls."" omg""'",negative,-0.0035618373325892855
b'I mean last time I checked no one in Halifax can rap better than Meek',positive,0.18011977275212607
"b'@_Matty_H_ @zoewhittall ha, i am literally DRIVING to halifax this week to perform at a show. so no. But we WILL stop for montreal bagels.so'",positive,0.000762939453125
"b""HALIFAX - I have a weird queer feminist rap & burlesque show Monday at Plan B with Jesse Dangerously You're all invited! CC @MeganLeslieMP""",negative,-0.044270833333333336
b'Apparently I arrive in Halifax the day of the gay pride parade? CC @shane_hall & @rljd & @MissHelveticaB MONDAY AFTER PRIDE IS OUR SHOW!',positive,0.08499581473214286
"b'i am developing a wardrobe that can only be described as  halifax fetish""""'",positive,0.03730506896972656
"b""The next few days I'm letting an American stranger drive me Ottawa-Montreal- Halifax &back in a Prius. WANNA HANG OUT WITH US? #BurlesqueTour""",negative,-0.024055989583333333
b'Anyone want me to stay at their place Thursday in Montreal? Or Friday/Saturday somewhere east of there? Sunday night in Halifax ... #tour',positive,0.0072360405555138224
b'@Halifax _RLFC wow big raps for Fax and RM on radio Leeds tonight Rhino back in town on Sunday hope we stuff bulls',positive,0.0031235638786764708
"b'HEY FREDERICTON, etc. Anyone between Montreal & Halifax have a venue for a feminist burlesque rap show this Friday, Saturday, Sunday...?'",negative,-0.022235576923076924
b'#Halifax - Monday July 27th (one week away!) JESSE DANGEROUSLY RETURNS for a little rap & burlesque show with us!! https://www. facebook.com/events/1498256 440465056/ \\u2026',negative,-0.0487060546875
b'Do I go to Halifax or Florida in August?? Or just Toronto? eeek.',positive,9.89530235528946e-10
"b'Montreal to Halifax on Via is on sale for $107 Ottawa to Toronto for $39 (or Toronto to Ottawa, my friends) wow.'",positive,0.00703125
"b'My sister outlaw heard me in Halifax saying I need a perfect butter dish, sent me this Montreal pic today: pic.twitter.com/0kGBeI69iU'",positive,0.030970982142857144
b'Halifax Regoinal Police are looking for missing 12-year-old Destiny MacLeod from Darmouth. She was last seen around 12:30 this afternoon.',negative,-0.02723062840791849
"b""https://www. youtube.com/watch?v=jZZ378 Y87mU \\u2026 B'No FIENDZ CALLIN A REAL TRAP BANGER CHECK THIS SHIT OUT #halifax #hiphop #unsigned #unsignedhype #rap #Bno""",negative,-0.03738064236111111
"b""I don't remember all the convo, but I told him the thing I knew about Halifax : I'd just read in @spreadmag that they don't have strip clubs.""",positive,0.0033111572265625
"b'This week I am working full time hours for the first time in a while, drinking Starbucks at 3:33am. But I had 6 days mostly off in Halifax !'",positive,0.025268602805833023
"b'Another photo from that rap show last night. @Cunard Centre, Halifax https:// instagram.com/p/4t2zAEl3o1/'",negative,-0.0492919921875
b'RT @RigityDc glitch . #hiphop #music #rapper #rap #unsigned #bars #artist #new #halifax #dm\\u2026 http:// fxmb.info/1KABNcI pic.twitter.com/gerpQuzYKe',negative,-0.018924713134765625
b'https:// youtu.be/p3zJfJedAII No glitch . #hiphop #music #rapper #rap #unsigned #bars #artist #new #halifax #dm me learn an grow - fb @RigityDc',negative,-0.017007266773897058
b'Frantik & Dirty Dane - Apple Trees [FREE ALBUM] https:// djdirtydane.bandcamp.com/album/apple-tr ees \\u2026 #music #halifax #hiphop #rap #freemusic #newmusic #NewMusicTuesday',negative,-0.04465260225183824
"b'An esthetician in Halifax told me that acne on the chin is a hormonal area"". Has anyone heard this? Androgens are fucking up my look?!""'",positive,0.020100911458333332
b'i am catching up on work emails and stuff after being in halifax for 6 days and i am trying my best not to loose sight of the big picture.',positive,0.05056695453822613
b'RT daneford: Perfect Canada Day music http:// ift.tt/1dyreIG #canadaday #novascotia #canada #halifax #hiphop #rap #freemusic #mixtape #cl \\u2026',positive,0.02312155330882353
b'Perfect Canada Day music https:// djdirtydane.bandcamp.com/album/apple-tr ees \\u2026 #canadaday #novascotia #canada #halifax #hiphop #rap #freemusic #mixtape #cloudrap #bass',negative,-0.006290211397058824
b'https:// youtu.be/QVzxsxDQmlc Check it out. This is a pretty good preview I think #mc #music #soul #bars #artist #rap #nolable #rapping #halifax',positive,0.042797718197107315
b'I added a video to a @YouTube playlist http:// youtu.be/k4AYxCWjxj0?a Jesse Dangerously- Halifax Rap Legend Live',negative,-0.031717936197916664
b'if you know me you know i have a huge animal ears collection today by the halifax waterfront i bought my first ever pair of LAMBY ears yesss',positive,0.0213165283203125
"b""@c_morrigan yeah i read about it on your tumblr which is what made me go into VE today to look for it, but i wasn't here in Halifax then""",positive,0.006266022549262118
"b""I'm in Halifax and it is a perfect dream. The only thing that can get me to come home is @shadkmusic in Ottawa tomorrow. Flight lands @11pm""",positive,0.053378655966904866
"b""I had a sunny picnic on Citadel Hill today. I also went to Pier 21 and saw my grandfather's name on a plaque. #Halifax . it was beautiful.""",positive,0.05998883970979867
b'Nothing makes this Ottawa queer feminist feel at home in Halifax like going to Venus Envy. Bought all the @c_morrigan zines they had!!!!',positive,0.017441341441437226
"b""I am Halifax and it is so fucking good. I want to move here. I'm serious. @rljd let's do it. For 6 months maybe. i don't know Or visit more?""",positive,0.05837976932525635
b'12 more hours in halifax !!!!',netural,0.0
"b'Monday night in halifax ..... looking for adventure. Worth going out? Im in my hotel now, cozy.....but kinda wanna party...'",positive,0.009440104661431784
b'In halifax watching the dalhousie dentistry report news unfold tonight. Shouts to all the feminists on TV tonight.',positive,0.016194661458333332
"b""I'm on my own in Halifax . Anyone wanna hang out tonight? I have a pool & hot tub. Wanna show me around?""",negative,-0.01096198558807373
b'I am in the most beautiful place. This Halifax library is amaaaazing.',positive,0.10781517028808593
"b'I was not prepared for Halifax to be this cold. I am all flip-flops and short skirts and bare legs. Sup, everyone?'",negative,-0.13055267333984374
"b""Shad. Ottawa. Canada Day. I'll be home from Halifax JUST IN TIME Who's doing front row crew with me?""",positive,0.011181640625
b'Now @jaymayne902 with @thrillahkane at #Seahorse #summer #halifax #rap https:// instagram.com/p/4aw1uznKPc/',negative,-0.044921875
"b""It's happening here at the #Seahorse @jaymayne902 #AuxJennings @mattyboh #Woadie #halifax #rap https:// instagram.com/p/4avu56nKNq/""",negative,-0.04140625
"b""LOOK I'M IN HALIFAX ! https:// instagram.com/p/4Zpw7on69I/""",negative,-0.00390625
"b""HALIFAX - I'm here until late Tuesda night. Tell me what's good. My nights are totally free.""",positive,0.08547243807050917
"b""I'm in Halifax and it feels really good actually.""",positive,0.2521047830581665
b'In Halifax visiting my dear father-out-law after his heart attack. He has get well cards from @MeganLeslieMP & @ThomasMulcair . So dope.',positive,0.06474159123181016
b'Listen to Rigity with love. Preview snip it. by Rigity Dc #np on #SoundCloud http:// soundcloud.com/rigity-dc/rigi ty-with-love-preview-snip \\u2026 #hiphop #music #halifax #rap #artist',positive,0.017463235294117647
b'Rigity - the voice: https:// youtu.be/QVzxsxDQmlc #hiphop #music #halifax #bars #artist #rap #nolable #rapping #Rapper #newrapper #snipit',negative,-0.009342447916666666
"b""Don't forget Shad dropped a video with Africville & the 9th Ward in it. https://www. youtube.com/watch?v=bXMCFG R8kYQ \\u2026 Halifax , Nova Scotia New Orleans, Louisiana""",positive,0.0052804429741466746
"b""I'll be in Halifax in 48 hours. Counting on it destressing me. Don't ask me what white rapper I'm fucking there. You know that's classified.""",positive,0.026960893110795456
"b""@Cupcakes_n_ Rap I flew air Canada from Ottawa to halifax . I personally enjoy air Canada. It's definitely quicker! Plus free movies.""",positive,0.011979166666666667
b'Porter or Air Canada for a quick trip to Halifax ?',negative,-0.008463541666666666
"b""This right here. Realest shit I have EVER heard. father's day is already over in halifax , btw. https:// twitter.com/YasminYonis/st atus/612808339915997184 \\u2026""",negative,-0.00634765625
b'Check the homie new video #dartmouth #halifax #supportlocal #hiphop #rap https:// twitter.com/jaymayne902/st atus/612620652986650624 \\u2026',positive,0.00868093470732371
b'Oh my god of course some comedian from Halifax calls in.',positive,0.04683844987303019
b'gonna try to get to halifax thursday.',positive,0.030121420518844387
b'#whoWantItWednesday #TheSeahorse #Halifax #novascotia #urbanmusic #showcase #djs #trap #hiphop #rap \\u2026 https:// instagram.com/p/4CxzVdy3CB/',negative,-0.026204427083333332
"b'Hear @QuakeMatthews \\u2019 album \\u201c Rap Music feat #halifax \\u2019s @OurNeonDreams @JRDNmusic @riaisawake @DylanGuthro @ghetto902 http:// beforethecharts.com/quake-matthews -rap-music-album/ \\u2026""'",negative,-0.0011160714285714285
"b""I have one more hour being 30. In Halifax it's already my birthday!!!!!""",positive,0.015625
"b'@rljd Drove past a street two away from mine called Halifax , & I whispered  Rap Legend"" to myself & thought happy thoughts towards you. xo""'",positive,0.040148079195725064
b'This Friday its THE JAM with my homies @stilldrunkenest & @okaytkokay at @ReflectionsHfx #rap #house #remixes #halifax #danceparty',negative,-0.04403409090909091
b'Various Artists - The Showcase 5 http://www. datpiff.com/-The-Showcase- 5-mixtape.712931.html \\u2026 via @DatPiff #Halifax #Rap #Hiphop #artists #theshowcase5',negative,-0.032552083333333336
b'RT @HipHopCanada *HOT* DJ IV \\u2013 Summer Kickoff 2015 [Mixtape] @DJIV #Halifax #HipHop #Rap \\u2026 http:// fxmb.info/1AYnM5x pic.twitter.com/4uHyqUwBXa',negative,-0.0234375
b'*HOT* DJ IV \\u2013 Summer Kickoff 2015 [Mixtape] @DJIV #Halifax #HipHop #Rap #Hot #Mixtape | http://www. hiphopcanada.com/2015/06/dj-iv- summer-kickoff-2015-mixtape/ \\u2026 pic.twitter.com/CiPmprO6bO',negative,-0.025447638829549153
b'I am so grateful that Halifax has @MeganLeslieMP . She is so engaged and working so hard and caring. https:// twitter.com/MeganLeslieMP/ status/607956425575399424 \\u2026',negative,-0.003985537961125374
"b""Hey @MeganLeslieMP I know it's 2am but do you know someone in Halifax who could #helpLily ? She's a 14yr old girl, needs mental health care.""",positive,0.04095928485576923
b'FVF !!! (Free Verse Friday) ep2. CHECK IT OUT #hiphop #halifax #rap #talent https:// youtu.be/ENgHsNsCzQE',negative,-0.00775278111298879
b'Rapper Snoop Dogg to appear in upcoming season of Trailer Park Boys https:// ca.news.yahoo.com/rapper-snoop-d ogg-appear-upcoming-season-trailer-park-151435114.html \\u2026 #TrailerParkBoys #SnoopDogg #Rap #Halifax #Tru \\u2026',negative,-0.017463235294117647
b'Rapper Snoop Dogg to appear in upcoming season of Trailer Park Boys https:// ca.news.yahoo.com/rapper-snoop-d ogg-appear-upcoming-season-trailer-park-151435114.html \\u2026 #TrailerParkBoys #SnoopDogg #Rap #Halifax #Truro',negative,-0.017463235294117647
b'Dirty Dane - Road Melt 1.5 https:// djdirtydane.bandcamp.com/album/road-mel t-15 \\u2026 #halifax #hiphop #freemusic #beats #instrumentals #rap #jazz',negative,-0.07041109525240384
b'@qifevoleniq @FrantikF @daneford #27club #DNB #Hiphop #Rap #Halifax https:// soundcloud.com/frantikfunkfor ever/27-club-prod-dirtydane \\u2026',negative,-0.0359375
b'Spent a long time yesterday talking and thinking about sexual politics and Nova Scotia. Thinking of all the badass Halifax women I know. <3',positive,0.034952799479166664
"b'Keep Runnin\'"" @902allydee ft @RyszkyBizness #halifax #hiphop #rap http://www. reverbnation.com/allydee/song/1 9151878-keep-runninft-ryszky-biz \\u2026""'",negative,-0.0359375
"b""I love hearing @SkratchBastid on @cbcradioq Good Halifax feels. This is a nice morning to spend with Shad. Hungover+McD'sBreakfast+Powerade""",positive,0.17252604166666666
b'#Halifax get your life https:// twitter.com/VioletSeawitch /status/602631981399199744 \\u2026',positive,0.012592123643844388
b'https://www. mixcloud.com/PotatoSaladRad io/rahkin-yall-every-wednesday-who-want-it/ \\u2026 Check out my CKDU interview about the weird world of Halifax rap .',negative,-0.05341796875
"b""Mr. McDonald it's 1am in Halifax ! I'm no one's sweetie! @rljd @JMcD001""",netural,0.0
b'HALIFAX do this https:// twitter.com/TheFuckingFact s/status/601127099714424832 \\u2026',netural,0.0
"b'#life A$AP Ferg in Halifax July 3 - Summer rap fun continues! East Coast Lifestyle, Second World Collective, Sure ... http:// ow.ly/2YSfZ9'",negative,-0.0043075086805555544
"b'Coast - A$AP Ferg in Halifax July 3: Summer rap fun continues! East Coast Lifestyle, Second World Collective,... http:// bit.ly/1SdFqr5'",negative,-0.02121151194852941
"b'#Halifax A$AP Ferg in Halifax July 3: Summer rap fun continues! East Coast Lifestyle, Seco... http:// bit.ly/1SdyZ7o #NovaScotia #Music'",negative,-0.008329503676470588
b'This show shouted out Halifax & New Orleans - aka perfect. https:// twitter.com/rljd/status/60 0528730734338049 \\u2026',negative,-0.005866156684027778
b'@MissStaceyMay i love this. i love halifax .',positive,0.296875
