text,Sentiment,Score
b'I want a rap and R&B music festival with @NICKIMINAJ @rihanna @Drake @Beyonce @chancetherapper @DeJLoaf @fettywap etc in Halifax',negative,-0.004427083333333333
"b'\\u2018KID SAVAGE THA GOD- GOD FLOW IS ALL I KNOW"" ""FREESTYLE"" !!!!!!\\u2019 on #SoundCloud #np https:// soundcloud.com/taz-wesley/kid -savage-god-flow-is-all-i-know-freestyle?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter \\u2026 #rap x halifax""'",positive,0.009982638888888888
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #Halifax #Scotia #CKDU #Radio #DJ #HipHop #RnB #Rap #Reggae \\u2026 https://www. instagram.com/p/BI0PsxLAHIn/',negative,-0.027644230769230768
b'Baba how you take learn rap like this???? @falzthebahdguy',negative,-0.06288909930673299
"b""no I'm all the way in Ottawa. But I love Halifax !""",positive,0.148406982421875
"b'Bloody hell, poor cow. Hope she gets over it. For fucks sake. Woman raps recycling day mistake - Halifax Courier http:// buff.ly/2a8YYeI'",negative,-0.04638834598710459
"b'Frozen  Halifax donair"" dinner. Yessss.""'",negative,-0.040625
"b'Scoop the latest from @RyszkyBizness  Rap Therapy"" #halifax #hiphop #rap #NewMusicAlert https:// itunes.apple.com/us/album/id962 515784 \\u2026""'",negative,-0.05965909090909091
"b""Royal Conservatory meets rap and pop; Billy's conversation with Halifax -based musician David Myles: http:// ow.ly/OJOp302rDN0 @mylesdavid""",negative,-0.024553571428571428
b'@certiofficial Somewhere IN coming #canadian #artist #rap #singer #halifax #902\\u2026 https://www. instagram.com/p/BH5NEb-jXMs/',negative,-0.031249243021011352
b'I make my return to battle rap August 27 in Halifax ... Info/flyer to come #battlerap #females #scoTia #fuckit #sixweeks',negative,-0.027677100263700866
b'Rap Battles in the Ring at Titans Gym 174 Horseshoe Lake Dr. Halifax THIS Sunday at 7pm TEL & R.A.P. https://www. facebook.com/events/1645899 50622965/ \\u2026',negative,-0.025599888392857144
"b""And now it's time to turn up for rap ! #Halifax #hiphop #halifaxhiphoprulestheworld #imadomebitches #yallgoturnupforRAPnow""",negative,-0.031249866588041186
"b'Judge raps football thugs"" as #Bradford men jailed over brawl in #Halifax pub. Court report in today\'s @HXCourier""'",negative,-0.004446847098214286
"b""COMMENTARY: National outpouring of solidarity inspires Halifax students' Fort Mac rap video https://www. localxpress.ca/opinions/comme ntary-national-outpouring-of-solidarity-inspires-halifax-students-fort-mac-rap-video-322746 \\u2026""",negative,-0.025669642857142856
b'#Toronto #Canada #music #popmusic #hiphop #rap #pop #Vancouver #Calgary #Montreal #NovaScotia #Halifax https:// twitter.com/leftjab32/stat us/743618719876812800 \\u2026',negative,-0.009375
"b""OH Maaaan. The Halifax airport in this new @classified video has me crying. He got me y'all, he got me. Time I shut my sass mouth. #HRM #Rap""",negative,-0.009162546013612882
"b""Hey @NHL , what's @penguins #SidneyCrosby going by for his celebration rap album, Straight Outta Halifax ? #letsgopens""",negative,-0.027343749505234882
"b'We are number 1 on the ReverbNation Rap charts for Halifax , NS, CA. http://www. reverbnation.com/shootergang7 https://www. reverbnation.com/shootergang7'",negative,-0.049627130681818184
b'#middleton #heywood Garnett March: Rap Music Mogul & Master Grower: The times have changed... http:// bit.ly/1ZFmLXf #halifax #rochdale',positive,0.015690104166666666
"b'Earlier this week, @HipHopCanada had a piece about the Halifax rap scene - check it out! http:// ow.ly/ndqT300YAnU'",negative,-0.014369255304336548
"b""I'm not ANGRY she rapped that instead of Halifax Rap Legend where I shout out Hope Larson, but""",negative,-0.020399305555555556
"b'#NewMusic coming soon  Halifax St Flow"" #VA #757 #rap #hiphop we up next pic.twitter.com/SodRZ5NhDk""'",negative,-0.03977203911001032
b'#Listen #Stream #SmoothGroovesCKDU #June 5th #2016 here: https://www. mixcloud.com/rssmooth/mooth -groove-june-5th-2016-ckdu-881-fm-hosted-by-r-mooth/ \\u2026 #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #Halifax',negative,-0.027644230769230768
b'The importance of exporting: How the #Halifax rap scene has grown in 2016 - http://www. hiphopcanada.com/2016/06/heres- how-902hiphop-grey-sea-artist-and-event-management-are-helping-halifax-hip-hop/ \\u2026',negative,-0.00634765625
b'The importance of exporting: How the #Halifax rap scene has grown in 2016 | http://www. hiphopcanada.com/2016/06/heres- how-902hiphop-grey-sea-artist-and-event-management-are-helping-halifax-hip-hop/ \\u2026 pic.twitter.com/5TY2yktb55',negative,-0.005642361111111111
b'Lol Halifax all about them raps but the Hurricanes in game 1 finals is an empty house.',negative,-0.0195465087890625
b'Do remember tonight at Reflections Cabaret in #Halifax Audio Therapy presents: Trap vs Rap with @DjIV https://www. facebook.com/events/1013725 672014385/?ti=cl \\u2026',negative,-0.019010416666666665
b'Peep the debut album from trap house blues on youtube . https:// youtu.be/_vKGlZWZDSk #pop #halifax #canada #novascotia #rap #isithiphop ? #truro',negative,-0.0157470703125
b'#welcometweet @_C_A_R_M_E_N @bytheartisanfe1 @CarrieZhang121 @china_bestprice @Adii_ Rap @Mum2mum_ Halifax via https://Statusbrew.com?r=wl Statusbrew.com/?r=wl',negative,-0.027644230769230768
b'@classified #halifax #hiphop #rapper #rap #rapper #musician #producer #mc pic.twitter.com/lgh73bxHDe',negative,-0.0359375
b'@classifiedhiphop #hiphop #mc #rap #rapper #halifax #makeportraits http:// ift.tt/1XfDJ14 pic.twitter.com/XEjFLe4QLB',negative,-0.0359375
b'rap just sent me this pic tf pic.twitter.com/8vcXoBBUXO',negative,-0.071484375
"b'Mykki Blanco Marquee Club, Halifax NS, May 28 - Exclaim! http:// bit.ly/1P9LORH #hvid #hiphop #rap'",negative,-0.040940504807692304
b'https:// soundcloud.com/geofess/hosta #chillhop #boombap #rap #instrumental #canada #halifax',negative,-0.041015625
b'We need your music to launch the radio http:// 902radio.com #local #hiphop #rap #r &b #halifax #toronto #vancouver #montreal #ottawa',negative,-0.011458333333333333
"b""And it's good from Halifax #raps""",positive,0.08291471004486084
b'Go Raps ! #wethenorth #graffiti @Halifax Waterfront https://www. instagram.com/p/BFmqudriLo5/',negative,-0.0078125
b'new beat tape looking for rappers in nova scotia https:// soundcloud.com/geofess/sets/a nnual \\u2026 #novascotia #halifax #rap #hiphop #music #local',positive,0.004512786865234375
"b'My raps are shooting from halifax """"'",negative,-0.11989386876424153
"b'He connects from Halifax "" smh, Raps have the worst announcers.""'",negative,-0.041666666666666664
b'from @exploreeast \\u2014 #Dartmouth sometimes gets a bad rap in comparison to Halifax but have \\u2026 http:// ift.tt/1OeAyD5 pic.twitter.com/NlVj0ehaEA',negative,-0.09160585468198405
b'@Royceda59 you excited about your #Halifax show coming up soon? Could we do a phone interview for my rap show before you get here?',negative,-0.0364009743855356
b'@Halifax___ @killahneek WHENEVER YOU WANT RAP',negative,-0.05078125
b'\\u201c @902allydee : For The Love of Hip Hop 9 2nd Half of Rap Genius Round 2 #halifax #novascotia https://www. facebook.com/events/1703342 009940752/ \\u2026 https://twitter.com/902allydee/status/727877401817055232/photo/1 pic.twitter.com/k2rIdn76PB \\u201d',positive,0.04265887920673077
b'Yo if you dont know who @KingThaCaper is ya best learn. My partner in Iconic crime burned the Rap Genius stage down in Halifax',positive,0.017171223958333332
b'Congrats 2 Iconic members @KingThaCaper @Mackie902 @xplycitmusic 4 makin it 2 round 2 in the Rap Genius tourny in Halifax NS @NovaScotia411',positive,0.008440290178571428
b'>> Pakistan raps Trump over vow to free doctor who helped track bin Laden: \\u2026 :00 CET ... http:// bit.ly/1NPMM4R #rochdale #halifax',negative,-0.007421875
1,60,14
