text,Sentiment,Score
b'Just ate a massive plate of nachos while listening to jazz music... Is this what happens in Halifax ?',positive,0.026909298366970487
b'Coast - Nikki Yanofsky in Halifax January 19: Lovely and talented jazz pop (pop jazz ?) singer Nikki Yanofsky ... http:// bit.ly/ZpvS4Z',positive,0.03509521484375
b'#Halifax Nikki Yanofsky in Halifax January 19: Lovely and talented jazz pop (pop jazz ?) si... http:// bit.ly/1vGMTl9 #NovaScotia #Music',positive,0.04876708984375
b'Yesterday was crazy: Halifax - Toronto - Montreal. Meanwhile in Japan \\u201c @TOWER_Kintetsu : \\uff0a JAZZ \\uff0a\\u4eca\\u9031\\u5165\\u8377\\u306e\\u3053\\u3061\\u3089\\u3092\\u3054\\u7d39\\u4ecb\\u266a pic.twitter.com/MIqsEQElZy \\u201d',negative,-0.016015625
b'Colin Stetson at the Halifax Jazz Fest: http:// youtu.be/2NmZKGtE6pA?li st=RDHiU_2M8P9Dg \\u2026 @YouTube arac\\u0131l\\u0131\\u011f\\u0131yla',positive,0.005681818181818182
"b'Coordonnateur - Paie, Retraite et Avantages, Halifax , NS, Jazz Aviation http:// jobx.ca/75ZxPd'",positive,0.00625
"b'Coordonnateur - Paie, Retraite et Avantages, Halifax , NS, Jazz Aviation http:// jobx.ca/75ZxPG'",positive,0.00625
"b'Payroll, Pension & Benefits Service Coordinator, Halifax , NS, Jazz Airline http:// jobx.ca/75ZxKl'",positive,0.008522727272727272
"b'Payroll, Pension & Benefits Service Coordinator, Halifax , NS, Jazz Airline http:// jobx.ca/75ZxJk'",positive,0.008522727272727272
"b""Weekends at the The Press Gang Restaurant & Oyster Bar feature the best in Halifax #Jazz and #Blues . Mike Cowie's Trio starts off at 8:30.""",positive,0.03961181640625
"b'Payroll, Pension & Benefits Service Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of... http:// bit.ly/1r3UMNx #novascotia #jobs""'",positive,0.0040435791015625
"b'Payroll, Pension & Benefits Service Coordinator: Jazz Aviation LP: Basic Purpose of Position:... http:// bit.ly/1r3UMNx #halifax #jobs #ns""'",positive,0.003787994384765625
"b'Payroll, Pension & Benefits Service Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of\\u2026 http:// bit.ly/1r3UMNx #novascotia #jobs""'",positive,0.0040435791015625
"b'Payroll, Pension & Benefits Service Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of\\u2026 http:// bit.ly/1E5ZG6J #younger #workplaces""'",negative,-0.0083984375
"b'Payroll, Pension & Benefits Service Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of... http:// bit.ly/1r3UMNx #novascotia #jobs""'",positive,0.0040435791015625
b'I had some nice compliments about my #sax t-shirt at a #jazz gig in #halifax last night @masatostudio pic.twitter.com/RvUXEidqf2',positive,0.0854736328125
"b'Payroll, Pension & Benefits Service Coordinator - Jazz Aviation LP - Halifax \\u2026 http:// goo.gl/fb/Suf6ZU Job Halifax CA'",negative,-0.0022942679268973215
"b'Payroll, Pension & Benefits Service Coordinator - Jazz Aviation LP - Halifax , NS http:// dlvr.it/74y8Gf job halifax ca'",positive,0.006634303501674107
b'I love jazz ! @HFXJazzFest presents pianist/vocalist @eshepherdmusic TONIGHT 7PM #Halifax http:// bit.ly/ZsKiSp',positive,0.05927734375
"b""It's official! Halifax nov 7 then ontario on the 10th til the 16th. Leafs vs Bruins, raps vs Bulls, leafs vs pens, raps vs jazz""",negative,-0.010416666666666666
b'@forloveofjazz @CreekerArts @Jazz _YYC Thx! Looking forward to it! Kicking off the touring tomorrow night in Halifax thanks to @HFXJazzFest',positive,0.012346540178571428
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #transportcanada #news #drones #uav',negative,-0.0033482142857142855
b'So excited for this! Mavis Staples | Erin Costelo | Halifax Jazz Festival http:// halifaxjazzfestival.ca/mavis-staples- erin-costelo \\u2026',negative,-0.002840909090909091
"b'@SimonGCutmore @neilcowleytrio The second time I took her to Dean Clough in Halifax to a jazz gig was to see Stan Tracey, for the last time'",positive,0.01321703686089298
b'@SimonGCutmore The first jazz gig I took our eldest daughter to was @neilcowleytrio in Halifax',positive,0.012587653162926118
"b""Mike Cowie's Trio have taken the spotlight tonight at The Press Gang. Get here early and grab a seat close to the action. #Halifax #Jazz""",positive,0.01642656320492719
b'Great jazz for a great Halifax church: http:// herald.ca/ofu#.VCQTHU55r kU.twitter \\u2026',positive,0.0400390625
"b'Coordonnateur - Contr\\xf4le des d\\xe9parts \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/71R0hR'",positive,0.005045572916666667
"b'Departure Control Coordinator in Halifax , NS for Jazz Airline http:// jobx.ca/71Qpy1'",negative,-0.0068359375
"b'Coordonnateur - Contr\\xf4le des d\\xe9parts, Halifax , NS, Jazz Aviation http:// jobx.ca/71QdW1'",positive,0.006944444444444444
"b'Departure Control Coordinator, Halifax , NS, Jazz Airline http:// jobx.ca/71Qcsy'",negative,-0.0068359375
"b'Departure Control Coordinator - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/OK8Z7S Job Halifax CA'",negative,-0.01441486065204327
"b'Departure Control Coordinator - Jazz Aviation LP - Halifax , NS http:// dlvr.it/71Pzv2 job halifax ca'",negative,-0.005199432373046875
"b""WATCH: The end of summer doesn't mean the end of Jazz in #Halifax > http:// globalnews.ca/video/1582255/ fall-jazz-preview \\u2026 #gmnhfx @HFXJazzFest pic.twitter.com/q9zyKeK7I1""",negative,-0.005017893873238271
"b""Her voice reminds me with one of the jazz singer in Halifax ...also Mark's\\u2026 \\u266b Time After Time by Cassandra Wilson \\u2014 https:// path.com/p/2Ck76g""",positive,0.021674522986778848
b'RT Opening for Canadian Jazz Artist @EllenDoty at @TheCompanyHouse in #Halifax Sept. 28th @8pm. Tickets $15 @musicnovascotia @halifaxmusic',positive,0.006846110026041667
"b'. @robertglasper , a 2014 TD Halifax Jazz Festival artist, will be a part of the Miles Davis Biopic. #milesahead http:// ow.ly/BOzSo'",positive,0.004807692307692308
b'Monday night means one thing: Jazz Night @EconomyShoeShop ! No cover as always. Music starts @9:30. #halifax #jazz #monday',positive,0.025102887834821428
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #news #drones #uav',negative,-0.003605769230769231
"b'I posted 5 photos on Facebook in the album 2014 Jazz Festival"" http:// fb.me/2GvQ68kSP""'",positive,0.00780487060546875
"b""Groovin' to jazz on Tonic (CBC Radio Two) 102.7 FM #Halifax NS""",positive,0.0078125
"b""At The Press Gang, good vibes happen as soon as you walk through the door. Mike Cowie's Trio play tonight @8:30pm. #Blues #Jazz #Halifax""",positive,0.031068511307239532
"b'Listening to jazz /swing on CKDU 88.1 FM #Halifax NS, Bell 822, Eastlink 851 & CKDU.ca'",positive,0.007378472222222222
"b'Analyste - Soutien des op\\xe9rations, Halifax , NS, Jazz Aviation http:// jobx.ca/6xs11k'",positive,0.006944444444444444
"b'Operations Support Analyst, Halifax , NS, Jazz Airline http:// jobx.ca/6xrxCs'",positive,0.006944444444444444
b'Banda Magda | Magnolia | Halifax Jazz Festival http:// halifaxjazzfestival.ca/banda-magda-ma gnolia-1 \\u2026',positive,0.006944444444444444
"b'Operations Support Analyst: Jazz Aviation LP ( Halifax ): Purpose of Position: To maintain,... http:// bit.ly/1svpYXc #novascotia #jobs""'",negative,-0.007389613560267857
"b'Operations Support Analyst: Jazz Aviation LP: Purpose of Position: To maintain, monitor,... http:// bit.ly/1svpYXc #halifax #jobs #ns""'",negative,-0.00689697265625
"b'Operations Support Analyst: Jazz Aviation LP ( Halifax ): Purpose of Position: To maintain,... http:// bit.ly/1svpYXc #novascotia #jobs""'",negative,-0.007389613560267857
"b'Operations Support Analyst: Jazz Aviation LP ( Halifax ): Purpose of Position: To maintain,... http:// bit.ly/1svpYXc #novascotia #jobs""'",negative,-0.007389613560267857
b'Double Tooth: cool jazz -fused analog synth laden space rock coming out of Halifax /Toronto. http:// silentshout.ca/?p=13870',positive,0.016451904406914346
b'Join us! Celebration to lift spirits- Jazz sax/piano duo Woods/Browne SatSept27 @StMattsUnited 7:30pm $20/10 http://www. petewoods.ca #halifax',positive,0.0011719923753004808
"b""Mike Cowie's Trio will be digging into the genres of #Blues , #Jazz , and all the way to modern pop. Tonight at 8:30pm. #Halifax""",negative,-0.007191975911458333
b'Driven off patio by smokers @thelunarrogue thx @bradwoodside weak bylaws check #moncton #halifax welcome to harvest jazz !',positive,0.02492301378931318
b'Jazz in the @HfxPublicGarden #sweet #perfectday #halifax pic.twitter.com/hQqld38GET',positive,0.061930338541666664
"b'Starting at 8:30pm, Mike Cowie\'s Trio puts new twists on familiar songs like \\u201cBoth Sides Now and \\u201cCold Cold Heart\\u201d #Halifax #Jazz #Blues""'",positive,0.01140594482421875
"b""Nestle in for a dram of whiskey or a relaxing glass of wine tonight at The Press Gang with Mike Cowie's Trio @8:30 #Jazz #Blues #Halifax""",positive,0.02294921875
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #news #drones #uav',negative,-0.003605769230769231
b'Curious about what is coming up for the Halifax Jazz Festival? Sign up for our e-newsletter to get weekly updates! http:// ow.ly/B239j',positive,0.0165185078549257
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #news #drones #uav',negative,-0.003605769230769231
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #news #drones #uav',negative,-0.003605769230769231
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4SsfW-cA #news #drones #uav',negative,-0.003605769230769231
"b'Assistant Flight Dispatcher, Halifax , NS, Jazz Airline http:// jobx.ca/6l1QR3'",positive,0.007378472222222222
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVd5rP #younger #workplaces""'",negative,-0.010954720633370536
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVd1IB #younger #workplaces""'",negative,-0.010954720633370536
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakXn #novascotia #jobs""'",positive,0.002376011439732143
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakGZ #novascotia #jobs""'",positive,0.002376011439732143
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakXn #novascotia #jobs""'",positive,0.002376011439732143
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakGZ #novascotia #jobs""'",positive,0.002376011439732143
"b'Assistant Flight Dispatcher: Jazz Aviation LP: Basic Purpose of Position: Responsible for... http:// bit.ly/1tVakXn #halifax #jobs #ns""'",positive,0.024092610677083334
"b'Assistant Flight Dispatcher: Jazz Aviation LP: Basic Purpose of Position: Responsible for... http:// bit.ly/1tVakGZ #halifax #jobs #ns""'",positive,0.024092610677083334
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position: Responsible... http:// bit.ly/1tVakGZ #diversity #jobs""'",positive,0.019925944010416665
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position: Responsible... http:// bit.ly/1tVakXn #diversity #jobs""'",positive,0.019925944010416665
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakXn #novascotia #jobs""'",positive,0.002376011439732143
"b'Assistant Flight Dispatcher: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:... http:// bit.ly/1tVakGZ #novascotia #jobs""'",positive,0.002376011439732143
b'Listening to jazz and doing some planning for the Halifax @Rideforrefuge .',positive,0.0125
"b""Jazz at the @EconomyShoeShop was awesome tonight! Can't wait to see it happen again next week! #halifax #jazz #monday pic.twitter.com/ML3jhG0ayp""",positive,0.040901310245196026
b'@HalifaxPopX @MatthewERitchie But then again Obey and the Jazz Festival host performances at libraries throughout Halifax .',positive,0.026909722222222224
b'Les musiciens jouent du jazz pendant le Souper en Blanc \\xe0 #Halifax #DEBHFX . Ambiance f\\xe9\\xe9rique!!! pic.twitter.com/Ha5Fu17Mvv',negative,-0.004166666666666667
"b'Listening to jazz /Count Basie on CKDU 88.1 FM #Halifax #NS (Bell 822, Eastlink 851, CKDU.ca)'",positive,0.006640625
"b'#Oasis14 Afternoon Concert - Reeny Smith in Brinton Auditorium 2pm. Come listen to Reeny, 2013 Halifax Jazz ... http:// fb.me/1G87Sl7b3'",positive,0.004499162946428571
"b'@AlderneyMarket I have cool art to jazz up your space. Designed, printed & framed by yours truly. #halifax #buylocal pic.twitter.com/ILUjX9HXFE'",positive,0.057861328125
"b""JAZZ GILL- THE ENTOURAGE LIVE | ready to host today's wedding in Halifax ! THE ENTOURAGE LIVE 07740 40\\u2026 http:// instagram.com/p/sCOGm0uLJS/""",positive,0.018366887019230768
"b""Oysters & jazz @thepressgang - chillin' on a Friday night?! Mike on trumpet, Larry on base, Gerry on piano; I'm a happy man in #Halifax""",positive,0.045902797154017856
"b'Halifax Jazz Festival Waterfront 2178 Gottingen St., Halifax , NS B3K 3B4 (902) 492-2225 Like\\u2026 http:// goo.gl/fb/wSJ6cA'",netural,0.0
b'Halifax Jazz Festival proudly sponsoring hole #17 at the SMU golf tournament. http:// instagram.com/p/r9dVZXu4gC/',positive,0.009721235795454546
b'2014 TD Halifax Jazz Festival Offstage Spotlight: \\u201cDouble\\xa0Tooth\\u201d http:// wp.me/p4IO3l-43X',positive,0.00390625
"b'Cold Specks, Tanya Tagaq, Zeds Dead added to Halifax Pop... http:// dlvr.it/6gRdwp #ElectronicMusic #HipHop #Jazz #MusiqueNonStop'",negative,-0.04139302571614583
"b'Aircraft Maintenance Engineer: Heavy Maintenance - Structures ( Halifax , NS) - Jazz Aviation LP -... http:// dlvr.it/6gBCF6 job halifax ca'",positive,0.0374420166015625
b'Live Jazz and Coffee *ahhhh @SmilingGoatSpro #Halifax https:// vine.co/v/M3EvhEaI03x',positive,0.03505161830357143
"b""Don't miss FREE live jazz 5-7pm tonight at @SmilingGoatSpro by the Moynihan/Bjornson/Pupo Trio! http:// smilinggoat.squarespace.com/events/ #Halifax""",positive,0.0008451021634615385
b'No better way to start your week than Monday Night Jazz ! #shoeshop #jazz #halifax #nocover http:// fb.me/6MJjM4zS2',positive,0.06641094501201923
b'No better way to start your week than Monday Night Jazz ! #shoeshop #jazz #halifax #nocover http:// instagram.com/p/r2o7aUmc7b/',positive,0.06641094501201923
b'Tonight we have Larry Bjornson accompanying Mike Cowie at 6pm. Both gentleman are prominent figures in the #Halifax #jazz scene.',positive,0.023050944010416668
b'Free live jazz performance 5-7pm on Tuesday at @SmilingGoatSpro by the Moynihan/Bjornson/Pupo Trio! http://www. smilinggoat.ca/events/ #Halifax',positive,0.023701985677083332
b'Free live jazz performance coming up on Tuesday at @SmilingGoatSpro ! This & more in our latest newsletter: http:// createsend.com/t/y-434758B0D0 82A7F8 \\u2026 #Halifax',positive,0.02825990815957387
b'Transport Canada investigates drone sighting by Jazz flight from Halifax',positive,0.00048828125
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// wp.me/p4VahI-3h',positive,0.000390625
b'Transport Canada investigates drone sighting by Jazz flight from Halifax - CTV News - http:// bit.ly/1mLjscM',negative,-0.0033365885416666665
b'Possible drone sighting by Jazz flight from Halifax under investigation via @CTVNews http://www. ctvnews.ca/canada/possibl e-drone-sighting-by-jazz-flight-from-halifax-under-investigation-1.1957692 \\u2026',positive,0.036576704545454544
b'Enjoying the Led Zeppelin themed jazz (?) playing on 91.5 FM (FR) in #Halifax !',positive,0.06184905436303881
"b""On August 3, a Jazz Bombardier aircraft flying from Halifax to St John's reported a possible drone less than 1000 feet above the aircraft.""",negative,-0.006556919642857143
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// atlantic.ctvnews.ca/transport-cana da-investigates-drone-sighting-by-jazz-flight-from-halifax-1.1957800 \\u2026 via @CTVAtlantic',positive,0.0003255208333333333
b'Possible drone sighting by Jazz flight from Halifax under investigation via @CTVNews http://www. ctvnews.ca/canada/possibl e-drone-sighting-by-jazz-flight-from-halifax-under-investigation-1.1957692 \\u2026',positive,0.036576704545454544
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// dronespassion.com/transport-cana da-investigates-drone-sighting-by-jazz-flight-from-halifax/ \\u2026 #Drones #news',positive,0.0018028846153846155
b'Possible drone sighting by Jazz flight from Halifax under investigation http://www. ctvnews.ca/canada/possibl e-drone-sighting-by-jazz-flight-from-halifax-under-investigation-1.1957692 \\u2026',positive,0.040234375
b'#Possible drone sighting by Jazz flight from Halifax under investigation - CTV News http:// 7l.noip.me/Y4UQpT',positive,0.0234375
b'Transport Canada investigates #drone sighting by Jazz flight from #Halifax http:// goo.gl/ssv4ff via @CTVAtlantic',negative,-0.011008522727272728
b'#Transport Canada investigates drone sighting by Jazz flight from Halifax - CTV News http:// 7l.noip.me/1nP5CFG',positive,0.002130681818181818
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// bit.ly/1yvIVMF',negative,-0.00595703125
b'Possible drone sighting by Jazz flight from Halifax under investigation http:// bit.ly/1us4MqM',positive,0.016818576388888888
b'Transport Canada investigates drone sighting by Jazz flight from Halifax http:// bit.ly/1uODMPG',negative,-0.00595703125
b'UAS News: Transport Canada investigates drone sighting by Jazz flight from Halifax : http:// ift.tt/1sYzJjr',positive,0.001953125
b'Transport Canada investigates drone sighting by Jazz flight from Halifax : Transport Canada says it is investig... http:// bit.ly/1p5Pqoi',negative,-0.0035574776785714285
b'Transport Canada investigates drone sighting by Jazz flight from Halifax : HALIFAX (CP) \\u2014 Transport Canada says it... http:// dlvr.it/6bsS9Z',positive,0.0009114583333333333
b'Possible drone sighting by Jazz flight from Halifax under investigation - CTV News - http:// bit.ly/1lUjWgD',positive,0.01553622159090909
b'#Possible drone sighting by Jazz flight from Halifax under investigation - CTV News http:// 7l.noip.me/Vlq2PC',positive,0.0234375
b'#Canada . Possible drone sighting by Jazz flight from Halifax under investigation / #news',positive,0.026041666666666668
b'Transport Canada investigates #drone sighting by Jazz flight from #Halifax http:// herald.ca/4Z8#.U-thCyJ1r 8c.twitter \\u2026',positive,0.000390625
b'Transport Canada investigates drone sighting by Jazz flight from Halifax | The Chronicle Herald http:// herald.ca/4Z8#.U-thAYISK Es.twitter \\u2026 via @chronicleherald',positive,0.00027901785714285713
b'The Gazette is sponsoring the Jazz Ambassadors in concert Aug. 27; tickets available at our office on Halifax Road >> http:// ow.ly/Ah7F2',positive,0.032151442307692304
"b'V\\xe9rificateur - Paie des \\xe9quipages, Halifax , NS, Jazz Aviation http:// jobx.ca/6Y0BdN'",positive,0.00625
"b'Crew Pay Auditor, Halifax , NS, Jazz Airline http:// jobx.ca/6Y0BP3'",negative,-0.003472222222222222
"b'V\\xe9rificateur - Paie des \\xe9quipages, Halifax , NS, Jazz Aviation http:// jobx.ca/6Y0BBY'",positive,0.00625
"b'Crew Pay Auditor, Halifax , NS, Jazz Airline http:// jobx.ca/6Xzzt9'",negative,-0.003472222222222222
"b'The front page: @thefilmfest Halifax Celtic Fest, Cape Breton Jazz Festival. http://www. eastcoastkitchenparty.net /'",positive,0.005208333333333333
b'eeps RT @chronicleherald : ICYMI: @AirCanada Jazz flight from #Halifax narrowly missed a flying object @high altitude http:// herald.ca/ZHF#.U-NHrNZHI gk.twitter \\u2026',negative,-0.008473115808823529
b'@RuDdEgEr : Jazz flight heading out of #Halifax narrowly missed hitting a flying object at a high altitude http:// herald.ca/ZHF#.U-NHrNZHI gk.twitter \\u2026',negative,-0.005474853515625
b'ICYMI: @AirCanada Jazz flight heading out of #Halifax narrowly missed hitting a flying object at a high altitude http:// herald.ca/ZHF#.U-NHrNZHI gk.twitter \\u2026',negative,-0.0051326751708984375
b'Mini-UFO comes close to jetliner: An Air Canada Jazz flight heading out of Halifax this week narrowly missed h... http:// bit.ly/1qY5MO4',negative,-0.011443618685007095
"b'Jazz Aviation LP ( Halifax NS): customers. Other related duties as assigned. Qualifications:.... http:// bit.ly/1ofzVKL #customersvc #jobs""'",negative,-0.00013187953404017856
"b'Jazz Aviation LP ( Halifax NS): customers. Other related duties as assigned. Qualifications:.... http:// bit.ly/1sfMRiT #customersvc #jobs""'",negative,-0.00013187953404017856
"b'A Jazz airliner out of Halifax this week reported close call with a drone at 19,000 ft. Earlier story on topic here. http:// on.thestar.com/1tMrzOL'",positive,0.013617588923527645
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1sfPql0 #younger #workplaces""'",negative,-0.019859822591145833
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1ofBw31 #younger #workplaces""'",negative,-0.019859822591145833
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1sfMSmT #novascotia #jobs""'",negative,-0.007417805989583333
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1ofzW19 #novascotia #jobs""'",negative,-0.007417805989583333
"b'Crew Pay Auditor: Jazz Aviation LP: Purpose of Position: Working as a part of the Payroll... http:// bit.ly/1sfMSmT #halifax #jobs #ns""'",negative,-0.005001068115234375
"b'Crew Pay Auditor: Jazz Aviation LP: Purpose of Position: Working as a part of the Payroll... http:// bit.ly/1ofzW19 #halifax #jobs #ns""'",negative,-0.005001068115234375
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1ofzW19 #diversity #jobs""'",negative,-0.01158447265625
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1sfMSmT #diversity #jobs""'",negative,-0.01158447265625
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1sfMSmT #novascotia #jobs""'",negative,-0.007417805989583333
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1ofzW19 #novascotia #jobs""'",negative,-0.007417805989583333
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1sfMSmT #novascotia #jobs""'",negative,-0.007417805989583333
"b'Crew Pay Auditor: Jazz Aviation LP ( Halifax ): Purpose of Position: Working as a part of the... http:// bit.ly/1ofzW19 #novascotia #jobs""'",negative,-0.007417805989583333
"b'Jazz Aviation LP ( Halifax NS): Human Resources. STD/WCB Coordinators and Crew. Planning, Scheduling... http:// bit.ly/1sfMRiT #hr #jobs""'",positive,0.0037908554077148438
"b'Jazz Aviation LP ( Halifax NS): Human Resources. STD/WCB Coordinators and Crew. Planning, Scheduling... http:// bit.ly/1ofzVKL #hr #jobs""'",positive,0.0037908554077148438
"b'Crew Pay Auditor - Jazz Aviation LP - Halifax , NS http:// dlvr.it/6XPF4k job halifax ca'",negative,-0.0026766459147135415
"b'The front page: #Halifax Celtic Fest, #CapeBreton Jazz Festival, @EDNARESTAURANT @Mallard_Cottage and more! http://www. eastcoastkitchenparty.net /'",positive,0.005208333333333333
"b""CADORS report (Aug. 3):A Jazz plane from Halifax to St John's sighted a drone/ unmanned aerial vehicle less than 1000ft above it #cbcnl""",negative,-0.025520833333333333
