text,Sentiment,Score
b'and the ferris wheel at citadel hill @NocturneHalifax pic.twitter.com/jIO4I9n75I',netural,0.0
b'Thanks for the ride & the view on the Ferris wheel from Citadel Hill @NocturneHalifax worth the wait! pic.twitter.com/mfENzavUum',negative,-0.002734375
"b""Let's drive by the ferris wheel on Citadel Hill . Not something we say everyday! #nocturne #Halifax \\u2026 https:// instagram.com/p/89bJjbANxu/""",positive,0.016411414513221152
b'#nocturne #citadelhillhalifax #longlines @Citadel Hill https:// instagram.com/p/89aW40hAFA4E G4MUUyugnaYZktM_wKhHdZ8WE0/ \\u2026',netural,0.0
"b""Believe it or not this is on Citadel Hill ... Think i'll go for a ride \\U000fe347 http:// fb.me/7P2cOaBE5""",positive,0.011932373789022677
b'6-year-old was rolling down Citadel Hill at the same time as a girl about the same age and they kept rolling into each other & laughing 1/2',positive,0.014049530029296875
b'There are hundreds of people waiting in line to ride the Ferris wheel at #CitadelHill . #NocHfx15 #Halifax pic.twitter.com/gb67ivKiYS',negative,-0.008478858254172585
b'Ferris Wheel on Citadel Hill #nocturnehalifax @Nocturne! https:// instagram.com/p/89WeRrJ00_/',netural,0.0
"b""Anna Sprague's Ferris Wheel on citadel hill featuring v creepy clown fly man https:// instagram.com/p/89WaKFjny3/""",negative,-0.0556640625
b'Watching LIVE on #Periscope : The Ferris wheel on #CitadelHill in #Halifax for #NocHfx15 https://www. pscp.tv/w/aPLb9DMwODI4 fDFqTUtnYllWUVZseExGfynl5W6FfkajIBwv7DioFH8lTMErR7qRPdyu6VDXLw== \\u2026',positive,0.016091086647727272
b'Nocturne Ferris Wheel on #CitadelHill #makitpermanent #NocHfx15 http:// phhhoto.com/i/D6yfcIy8yct by shhhaw #phhhoto pic.twitter.com/bEf1TGInUM',netural,0.0
b'LIVE on #Periscope : The Ferris wheel on #CitadelHill in #Halifax for #NocHfx15 https://www. pscp.tv/w/aPLb6jM3NDA2 fDFqTUtnYllWUVZseEw3Q5HKx3dPj_JJUI3xpIAswNuGXQhGZRKYO28QdNlwJg== \\u2026',positive,0.0010009765625
b'Pretty great view from Citadel Hill . #nocturnhalifax #halifax https:// instagram.com/p/89Um4HgWqZ/',positive,0.018663194444444444
b'Current status #NocturneHalifax #citadelhill #ferriswheel pic.twitter.com/AAniKrzeqH',netural,0.0
b'Ferris wheels on national historic sites. Because Art. #nochfx15 #ferriswheel @woodstu @Citadel Hill https:// instagram.com/p/89STvJNIg-/',positive,0.015625
"b'A ferris wheel on Citadel Hill , awesome. https:// instagram.com/p/89STC0EM74/'",positive,0.05357142857142857
b'RT @NerdwithWerds : @hfxtraffic Citadel Hill closed to parking and through traffic due to #NocturneHalifax . Foot traffic only #t',positive,0.004564921061197917
b'@hfxtraffic Citadel Hill closed to parking and through traffic due to #NocturneHalifax . Foot traffic only',positive,0.0054779052734375
b'Ferris wheel on Citadel Hill #nocturne #worththewait https:// instagram.com/p/89Q3fLgKrk/',netural,0.0
b'Brilliant bit of spectacle. @Citadel Hill https:// instagram.com/p/89QRFTyHgL/',positive,0.08663504464285714
b'Day 11: Graffiti Roof. #CANvsUSAtrip #citadelhill #citadel #halifax #roof #tiles #graffiti \\u2026 https:// instagram.com/p/89PpSfrkti/',negative,-0.007609049479166667
b'Huge lineup for Ferris wheel on Citadel Hill pic.twitter.com/etJV1DkOMJ',negative,-0.008928571428571428
b'About 100 people lined up to ride the Ferris wheel on top of Citadel Hill ! #NocHfx15 @NocturneHalifax pic.twitter.com/erAGIkhQil',negative,-0.0003551136363636364
b'Photo: Saturday\\u2019s with Eric. #bigbrothersbigsisters #nocturne #halifax (at Citadel Hill ) http:// tmblr.co/Z8ofdx1wMnEcY',netural,0.0
"b""Saturday's with Eric. #bigbrothersbigsisters #nocturne #halifax @Citadel Hill https:// instagram.com/p/89Me0qNRCS/""",netural,0.0
b'Photo: Saturday\\u2019s with Eric. Nocturne at night. #bigbrothersbigsisters (at Citadel Hill ) http:// tmblr.co/Z8ofdx1wMmqnk',negative,-0.001171875
"b""Saturday's with Eric. Nocturne at night. #bigbrothersbigsisters @Citadel Hill https:// instagram.com/p/89MQBYNRB4/""",negative,-0.0013020833333333333
b'Expo Wheel on Citadel Hill #nochfx15 https:// instagram.com/p/89Lm9Vtmlr/',netural,0.0
b'Me just being a tour guide @Citadel Hill https:// instagram.com/p/89K4S-nDCX1W TB4v2r3qLC4GBzulOq84GvmVs0/ \\u2026',positive,0.0011160714285714285
b'@CathLivingNow check that see the Ferris wheel on Citadel Hill tonight',positive,0.003998519852757454
b'Waiting in the rain to go for a ferris wheel ride on citadel hill ! #NocHfx15 with @ebbflojewelry pic.twitter.com/yD2otPmBkF',negative,-0.011363635823892599
b'Ferris wheel on Citadel Hill . @NocturneHalifax @HalifaxMagazine pic.twitter.com/y4KRUfVk2n',netural,0.0
b'#Ferriswheel going backwards. Citadel Hill . Best beer going downwards @FickleFrogPub . pic.twitter.com/V0mpoXndbU',positive,0.014204546534032985
b'Art and amusement collide @nocturnehalifax #NocHfx15 @Citadel Hill https:// instagram.com/p/89CsFRIPiX/',negative,-0.017361111111111112
b'The 8th Nocturne kicks off with lineups at Ferris Wheel @nocturnehalifax #NocHfx15 @Citadel Hill https:// instagram.com/p/89BT_AoPvb/',negative,-0.0007102272727272727
b'Nocturne is on...ferris Wheel at Citadel Hill pic.twitter.com/PESMM52aSy',netural,0.0
b'The Ferris wheel on Citadel Hill ...you can ride that! #Nocturne2015 @NocturneHalifax',netural,0.0
"b'That ferris wheel on Citadel Hill ...um, will people be Citadel Hilling"" on it?""'",netural,0.0
b'Ferris wheel on Citadel Hill @NocturneHalifax pic.twitter.com/62mHgqEkNm',netural,0.0
b'Can this be a permanent fixture on Citadel Hill ? @nocturnehalifax #nochfx15 https:// instagram.com/p/88r7vgmF7y/',negative,-0.05859375
b'@NocturneHalifax is happening tonight! There is going to be a Ferris wheel on citadel hill ! Is anyone else as excited as we are?!',negative,-0.013494317642074417
b'@castlenes @laurenoostveen @JasmineNova @chatsubo Pretty cool. Ferris wheel set up on Citadel Hill for #NOCHFX15 https:// instagram.com/p/87xTOxkttl/',negative,-0.026781370331134115
b'#Nocturne #ferriswheel citadel hill tonight. #Thundermugs afterwards @FickleFrogPub $6.50. pic.twitter.com/wDwu4sdcaU',netural,0.0
"b'After you ride the ferris wheel on Citadel Hill , come by for the #RoyalPhotoBooth at @NocturneHalifax 6pm-12am!'",positive,9.462237358093262e-07
"b""So there's a #ferriswheel on #CitadelHill . #nocturn ? @Citadel Hill https:// instagram.com/p/88NVEJwYaY/""",netural,0.0
b'Apparently this is a thing that is happening. #halifax #nofilter @Citadel Hill https:// instagram.com/p/88KbexA2_S/',positive,0.028422037760416668
b'Day 11: Citadel Hill . #CANvsUSAtrip #halifax #citadelhill #citadel #vscocam #military #historical \\u2026 https:// instagram.com/p/88KZ03rkjz/',positive,0.0028076171875
b'Citadel Hill is ready for Nocturne! #Halifax #nocturne #citadelhill #art #ferriswheel #weeeee https:// instagram.com/p/88EqyYyoQ0/',positive,0.014322916666666666
"b'They also didn\'t want a shot where a goat, film jobs"" crudely painted on it, is slaughtered on citadel hill for a pack of hungry suits.""'",negative,-0.013849639892578125
b'Never on my early morn run @Citadel Hill have I seen this...a Ferris Wheel! Looking forward to Nocturning tonight! https:// twitter.com/therosezack/st atus/655324667322966017 \\u2026',negative,-0.012710212729871273
"b""Now I get what the British were defending at Citadel Hill : They thought the French weren't tall enough for the ride. pic.twitter.com/WLlX8YxPpp""",negative,-0.012229681554648172
b'Ferris wheel on Citadel Hill .... I like it! #halifaxcitadel pic.twitter.com/s58u94YXdz',netural,0.0
b'Good Morning #Halifax @nocturnehalifax #nochfx15 #ferriswheel @Citadel Hill https:// instagram.com/p/87ztjWIPtV/',positive,0.06081191301345825
b'A Ferris wheel? On citadel hill ? At sunrise? #nochfx15 https:// instagram.com/p/87xTOxkttl/',netural,0.0
"b""It's happening! #nochfx15 @nocturnehalifax #halifax @Citadel Hill https:// instagram.com/p/87u1GGIPlo/""",negative,-0.0068359375
b'How many people does it take to park a Ferris wheel on citadel hill ? #alot',positive,0.0034730698295927847
b'So who is going to ride on the ferris wheel on the top of Citadel Hill tomorrow? It will run backwards! @NocturneHalifax #yolo',negative,-0.0029023485021753004
"b""#310 Citadel Beacon illuminates the sky from Citadel Hill and offers visual cues into the Citadel\\u2019s living inscription on Hfx's urban form.""",negative,-0.0029932657877604165
b'@downtowndashsmu 3rd stop Citadel Hill . Team 8. #downtowndash pic.twitter.com/uZshIrL4jF',positive,6.975446428571428e-05
b'@StellaQCampbell @JenniferHalifax @ILOVELOCALHFX Yes! A 68 foot Ferris Wheel you can ride on Citadel Hill ! Project #300 by Anna Sprague!',positive,0.009615384615384616
"b'@MaggieEllis @HalifaxReTales @krisp131 My office overlooked Citadel Hill for a few years, and that was my favourite thing ever.'",positive,0.005498712713068182
b'A Ferris wheel on Citadel Hill ?!?!?definitely on my list for @NocturneHalifax on Sat night - 100s of Art@Night events',positive,0.017578125
b'Citadel Hill saw Parks Canada launch its @UWHalifax GCWCC -sweetened with a cookie competition - #makeshfxgreater pic.twitter.com/ytdqIA5xpK',positive,0.005208333333333333
"b""Citadel Hill tax fight: panel rules in city's favour http://www. news957.com/2015/01/23/cit adel-hill-tax-fight-panel-rules-in-citys-favour/ \\u2026 . Harper still owes back taxes! pic.twitter.com/AFchqDSoM6""",negative,-0.005281336167279412
b'@Brett_CBC Good live coverage of Citadel Hill . Looks great today!',positive,0.10972764756944445
b'Just fell in love with a stranger on Citadel Hill as our dogs played and we talked politics. Thank you @MeganLeslieHFX for the button!',negative,-0.006022063394387563
"b""Could've made the best slip n slide on citadel hill today""",positive,0.07074737574053497
b'Daddy and all of his babies #TheNewPalace aka @HFXSports and @HalifaxAlehouse from #CitadelHill . #gojaysgo pic.twitter.com/rzyxIBKufS',netural,0.0
b'Anchor artist Anna Sprague brings a 68 Ferris Wheel (#300) to Citadel Hill Oct17. #nochfx15 http:// m.nocturnehalifax.ca/300-ferris-whe el/ \\u2026 pic.twitter.com/qVkWI7ADmk',negative,-0.00048828125
"b'Ok wait #Halifax , #CitadelHill has a scoreboard now? pic.twitter.com/voeJlowwND'",netural,0.0
"b'Tried to take a photo of refugees welcome"" signs with Citadel Hill in the background, but it was too sunny. #rally4refuge #refugeeswelcome""'",positive,0.05381329846594459
b'Baby cat came to visit @Citadel Hill https:// instagram.com/p/8opUUInDF52G DcONmSXE-vJnsyt6ZA9dOaOL40/ \\u2026',negative,-0.0035798880789015028
"b'Good morning, Halifax @Citadel Hill https:// instagram.com/p/8nGrPgHNHknF 6RZUYrev4WEANSW5Ifj_EFgxc0/ \\u2026'",positive,0.0868741614477975
b'Thanks to our own #halifax Citadel Hill 78th Highlanders for making our banquet for #DigitalEarth2015 @hfxnovascotia pic.twitter.com/Do5XTRBrmp',positive,0.009378814924293977
"b'#DigitalEarth2015 delegates before leaving make sure to go Citadel Hill for pics (yes, #halifax has a few"" hills) pic.twitter.com/F9GSc4k3m1""'",positive,0.0176050269290726
b'RT @katbs Gottingen St north-Bound is a parking lot backed up all the way to Citadel Hill .... #cbcns',positive,0.020558675130208332
b'@hfxtraffic @mainhfxtraffic - Gottingen St north-Bound is a parking lot backed up all the way to Citadel Hill ....',positive,0.02467041015625
b'Citadel Hill with #BrittanyArmstrong #HalifaxHousemates #BeatsKugs @M_Beats4 pic.twitter.com/MvtufrM4Oh',netural,0.0
"b'Oh, Canada! #DigitalEarth2015 @Citadel Hill https:// instagram.com/p/8lQgSckgYn/'",netural,0.0
b'@rozinck meant to add 1899 walking down Citadel hill',positive,0.0166015625
"b""@commisurbator You could always cross the harbor and check out Citadel Hill . It's very... active at night. Heh.""",positive,0.017704719305038454
b'@eleanorosdale takes a nice stroll around Citadel Hill . #discoverhalifax pic.twitter.com/UtBLeXOnWr',positive,0.09765720355829188
b'Looking forward to our NS-PIHCI SPOR info day at Citadel Hill tomorrow. Big opportunity for PHC research! #KnowYourDal',positive,0.03521728515625
"b'The French ship tried to scan #dartmouth , but was foiled ft our famous #fog #halifax @Citadel Hill https:// instagram.com/p/8iV3KntP16/'",positive,0.028895786830357144
b'Trees on the hill #Halifax #garrisongrounds #citadelhill #NovaScotia pic.twitter.com/mEUfMJGw9t',netural,0.0
b'To Do In Halifax - Citadel Hill -',netural,0.0
b'I literally chased this sunset down! Ask my snappers |SnapChat| pinklambo9 @Citadel Hill https:// instagram.com/p/8eVAQmItd2/',positive,0.00703125
b'Boys made the herald #runforthecure @Citadel Hill https:// instagram.com/p/8eT580KdH0Oe lAStVfowgSEczc5tabzIb2g4w0/ \\u2026',positive,0.025177849915882195
b'Hit all 4 of my fave Halifax landmarks #pointpleasantpark #waterfront #citadelhill #halifaxcommons #monda ... http://www. mapmyrun.com/workout/119800 2335 \\u2026',positive,0.006747159090909091
b'Change of Command ceremony at Citadel Hill today. Congrats to outgoing Colonel Thomson and incoming Colonel Hale. pic.twitter.com/Ke1x6b2sxJ',positive,0.007777622767857143
"b'New #quote : Distance teaches you who were truly your friends and who were not."" #halifax #citadelhill #citadel #\\u2026 http:// flic.kr/p/zr2ASe""'",positive,0.04278564453125
b'#Halifax #cibcrunforthecure @Citadel Hill https:// instagram.com/p/8arN1oLKgl/',netural,0.0
b'#cibcrunforthecure #Halifax @Citadel Hill https:// instagram.com/p/8arMt-LKgj/',netural,0.0
b'Tunes & 100s of ppl already on Citadel Hill #RunForTheCure #Halifax pic.twitter.com/24FSH8vQjM',positive,0.0078125
b'1796 Trelawny Maroons remembered in Black Halifax.2nd Maroon War. British Betrayal. Port Royal to Halifax 526 members. Citadel Hill fort.',negative,-0.0128173828125
"b""RT @HalifaxRun4Cure : Friendly reminder our site has changed this year! We'll be at the Garrison Grounds the bottom of Citadel Hill #Halifax""",positive,0.009784405048076924
"b""Friendly reminder our site has changed this year! We'll be at the Garrison Grounds the bottom of Citadel Hill #wereinthistogether #Halifax""",positive,0.010599772135416666
"b'past covers incl Citadel Hill & Macdonald Bridge Giant Robot Comics to sell Peggy\'s Cove issue of Transformers comic http://www. cbc.ca/1.3242070""'",positive,0.005099826388888889
b'Just posted a photo @Citadel Hill https:// instagram.com/p/8RT4yhqj1r4j CxBevvh7O7mYgiuNpqHDlLmDs0/ \\u2026',negative,-8.719308035714285e-06
b'Up and at em. #running #halifax #sunrise @Citadel Hill https:// instagram.com/p/8QBkWNOkVd/',positive,4.100775458937278e-05
b'So I managed this during the eclipse #supermoon #grabthemoment @Citadel Hill https:// instagram.com/p/8OftDTFysl/',positive,0.007568359375
b'Citadel Hill Group Photo | Watch News Videos Online http:// fb.me/LtzpEaxW',positive,0.001953125
b'Next one in 2033! #SuperRedMoon #LunarEclipse \\u2014 watching supermoon lunar eclipse at Citadel Hill http:// fb.me/2qCYmJx8w',positive,0.01376065340909091
b'Next one in 2033! #SuperRedMoon #LunarEclipse \\u2014 watching supermoon lunar eclipse at Citadel Hill http:// fb.me/4Z9Sl3ON2',positive,0.01376065340909091
b'Is there a better date than sitting on citadel hill watching an eclipse that only happens every 33 years? #lucky',positive,0.14794921875
"b""@N0toriousKat Omg Kat heavy rain predicted Wed but if U don't mind getting soaked the Halifax waterfront, Public Gardens, or Citadel Hill""",positive,0.007542834252591193
b'Progression of the #bloodmoon #eclipse2015 taken on Citadel Hill and collaged by @maddi1134 pic.twitter.com/v08Wds1U8j',positive,0.01215362538514834
b'@annie_valentina I knew a guy who fell in the moat and broke his leg! Be careful walking Citadel Hill at night while drinking!',positive,0.027694624161365658
"b'it\'s hard to walk & look at the moon at the same time!"" - michael ""how do you get off citadel hill ?!"" - me don\'t drink & #superbloodmoon .""'",negative,-0.020413478755169006
"b'Observing the super blood moon eclipse with fellow skygazers on Citadel Hill , Halifax. Sounds like a Castlevania game. #moon #EclipseLunar'",positive,0.020499674479166667
"b""@ScottWx_TWN Here's a screen grab from my view on Citadel Hill in #Halifax #SuperBloodMoon pic.twitter.com/fOGE7ih4GS""",positive,0.019205729166666668
b'So cool to see the #SuperBloodMoon tonight in Halifax! Citadel Hill was the perfect spot',positive,0.08389006886217329
b'Watching the #Supermoon on Citadel Hill in #Halifax . Big red moon and shooting stars. #makeawish',positive,0.017849878831343216
b'Sitting up here on #citadelhill @ParksCanada_NS shooting through the sunroof and waiting.... #Supermoon pic.twitter.com/lBuCRR6Scm',negative,-0.023475825786590576
b'#townclock #citadelhillhalifax #momentintime @Citadel Hill https:// instagram.com/p/8JtpWfgMjbk7 gdoC4bn3uDEp2UUJ-jsEWSBZU0/ \\u2026',netural,0.0
b'@myogis We are going to climb Citadel hill to watch it later Be welcome to join!',positive,0.01920572982635349
b'Routemaster spotted on Citadel Hill http:// ift.tt/1OBiIce pic.twitter.com/J8msFUlHrd',positive,0.015345982142857142
b'Hanging on citadel hill on assignment for @macleansmag - waiting for that decisive moment @Citadel Hill https:// instagram.com/p/8JUP55gQEq/',positive,0.0029398600260416665
"b'Supermoon Eclipse, Halifax: Moon rise 7 PM, partial eclipse 10 PM, total eclipse 11:47 PM. Clear skies, 12 \\xb0C; meet me @top Citadel Hill .'",positive,0.047019746568467885
b'5 girls and a fish + Georgia picnic on Citadel Hill pic.twitter.com/BGN3FCRa0Q',negative,-0.008928571428571428
b'Throwback to drunk pizza on Citadel hill with my best friend! #Sissy #BestFriend #Throwback #LoveHer \\u2026 https:// instagram.com/p/8HdQvtlI5J/',positive,0.057692307692307696
b'Come see @seeingstars_ca at the @EtsyCA #EtsyMadeinCanada market on Citadel Hill pic.twitter.com/d6PrW2dbtx',positive,0.002143649591339959
"b'@patspreserves wanderers grounds, bottom of citadel hill on bell'",negative,-0.008370535714285714
b'@HRSB_Official @CSLC2015 Group picture on Citadel Hill at CSLC. @ChinookSD',negative,-9.1552734375e-05
"b'Yes, our backpacks and shirts match @Citadel Hill https:// instagram.com/p/8EU-sahSSDKh E6fl_xKnk1u7KhBBF89F9WpnY0/ \\u2026'",positive,0.025146484375
"b""RT @brent_dickson : Shot an 1870s rifle on Citadel Hill Halifax. Feeling very British. That's one off the bucket list. pic.twitter.com/WjJ46wmVEx""",negative,-0.0016355514526367188
b'Squad takes Citadel hill @CSLC2015 #cslc2015 #sanddollar pic.twitter.com/XgCBMy4NRv',positive,0.003907203558291883
b'Citadel Hill an chill',negative,-0.046875
b'#ocanada leadership style #cslc2015 #citadelhill #Halifax pic.twitter.com/rCif9ddBi8',positive,0.0004185267857142857
b'@CSLC2015 Lovely to see you all on Citadel Hill ! #Halifax @MrGalbers pic.twitter.com/oDwVxytuj6',positive,0.018036605790257454
"b""Canada's finest on Citadel Hill @cslc2015 @wrdsb #cslc2015 #leadership360 pic.twitter.com/qEgk7Al6qi""",netural,0.0
"b'Just had a grumpy man yell at me on Citadel Hill for walking too slow and in his way."" Sorry dude, I\'m busy taking it all in! Happy Friday!""'",positive,0.004194532055631076
b'#cslc2015 delegates and advisors take over Citadel Hill pic.twitter.com/kkyq72gfk4',positive,0.004465375495190723
b'Citadel hill today! pic.twitter.com/5iiGQ9tIjM',positive,0.015625
b'CITADEL HILL ! CHEERS! SO MUCH HALIFAX NOSTALGIA!',negative,-0.03125
b'jon_schouten loves a good croissant #llyod @Citadel Hill https:// instagram.com/p/8DcuRbgHnp/',positive,0.13354101445939806
"b""Lilly looking all wise on #CitadelHill . She's still getting used to these early September mornings https:// instagram.com/p/8DcgI0NH8O/""",negative,-0.008140326085898172
b'Real friends run with you at 6:30am to help get rid of pre-exam jitters mmacdonald74 @Citadel Hill https:// instagram.com/p/8DMP-Eg28f/',positive,0.03035288526007207
"b'@shannahc dinner at durty nellies last night and ran the waterfront at dawn. Working today, but citadel hill and brewery tour sound good!'",positive,0.03184171163037022
"b""Shot an 1870s rifle on Citadel Hill Halifax. Feeling very British. That's one off the bucket list. pic.twitter.com/O77rJ41Eky""",negative,-0.0019626617431640625
