text,Sentiment,Score
"b'\\u201c @sarimb : Halifax , enjoy the Raps . Raptors, enjoy Halifax . #rtz \\u201dYay! Looking forward to Saturday!!!@HfxMetroCentre'",positive,0.07572115384615384
"b'Halifax , enjoy the Raps . Raptors, enjoy Halifax . #rtz'",positive,0.12276785714285714
"b'Some heavy legs in practice this morning after two long days, per Casey. Raps travel to Halifax this aft, players-only dinner there tonight'",positive,0.006905775251133102
"b'Really wish I was heading to Halifax ... and not just for the basketball. Enjoy the east coast, Raps .'",positive,0.09375
b'@SmithRaps @Raptors @halifaxnews Halifax in 24 hrs..........seeing #1daughter and oh yes the Raps too! #GORAPS',positive,0.015625
b'Raps Scrimmage in Halifax - a first glance chance - what to look for on Sat Oct 5th?: With this ... http:// bit.ly/18OI3qR #rtz #Raptors',positive,0.005033052884615385
"b""Got so many ideas for the blog. Can't wait to get back to writing as the Raps head to Halifax . But first, the annual schedule wallpaper #RTZ""",positive,0.005643851586986178
"b'[ HALIFAX ,NS][ RAP ] @classified Inner Ninja (Remix)"" Ft. Olly Murs RT! Support #HipHop http:// northstarhiphop.ca/archives/28792 ?wt=3 \\u2026""'",negative,-0.0166015625
"b'[ HALIFAX ,NS][ RAP ] @classified Inner Ninja (Remix)"" Ft. Olly Murs RT! Support #HipHop http:// northstarhiphop.ca/archives/28792 ?wt=2 \\u2026""'",negative,-0.0166015625
"b""@Raptors @NBATVCanada @BatanBams12 East Coast can't wait for the Raps to hit Halifax . We are heading down from NB to watch the team""",positive,0.020815168108258928
"b'[ HALIFAX ,NS][ RAP ] @classified Inner Ninja (Remix)"" Ft. Olly Murs RT! Support #HipHop http:// northstarhiphop.ca/archives/28792""'",negative,-0.017708333333333333
b'Checkout my latest track off my #Mixtape #hiphop #rap https://www. youtube.com/watch?v=MSs3Zt cEX_c \\u2026 https:// soundcloud.com/kyle-krx-way/i t-doesnt-matter \\u2026 #Toronto #Halifax @Quebec #Canada',negative,-0.019807942708333335
b'LIVE Rap Battles (On The Spot) & Performances ~ The Company House in Halifax ~ 4 PM ~ Oct 12th ~ https://www. facebook.com/photo.php?fbid =10153281277700453&set=a.10150322377005453.570552.662435452&type=1&theater \\u2026',negative,-0.01493072509765625
"b'[ HALIFAX ,NS][ RAP ] @zigzag_025 Smoke Signals"" Ft. Loukiie [Dir.by @ReelK \\u2026 RT! Support #HipHop http:// northstarhiphop.ca/archives/28193 ?wt=3 \\u2026""'",negative,-0.02392578125
"b'[ HALIFAX ,NS][ RAP ] @zigzag_025 Smoke Signals"" Ft. Loukiie [Dir.by @ReelK \\u2026 RT! Support #HipHop http:// northstarhiphop.ca/archives/28193 ?wt=2 \\u2026""'",negative,-0.02392578125
"b'[ HALIFAX ,NS][ RAP ] @zigzag_025 Smoke Signals"" Ft. Loukiie [Dir.by @ReelKingsM\\u2026 RT! Support #HipHop http:// northstarhiphop.ca/archives/28193""'",negative,-0.025520833333333333
b'Why cant niggas from Halifax County rap ? Niggas is dead ass horrible round here...',negative,-0.12003803253173828
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra Don\'t Bring Me Down"" RT! Support #HipHop http:// northstarhiphop.ca/archives/28014 ?wt=3 \\u2026""'",negative,-0.029378255208333332
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra Don\'t Bring Me Down"" RT! Support #HipHop http:// northstarhiphop.ca/archives/28014 ?wt=2 \\u2026""'",negative,-0.029378255208333332
"b' @NSHHcom : [ HALIFAX ,NS][ RAP ] @KayoGuevarra ""Don\'t Bring Me Down"" RT! Support #HipHop http:// northstarhiphop.ca/archives/28014 "" & #GK - https:// soundcloud.com/gktheebest/gk- recognize \\u2026""'",negative,-0.012467447916666667
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra Don\'t Bring Me Down"" RT! Support #HipHop http:// northstarhiphop.ca/archives/28014""'",negative,-0.032049005681818184
"b'Thanku, timing. In Halifax for Raps Training Camp same wknd my bros tour hits Hali. Ball & live music! http:// dlvr.it/404nHh @theladclassic'",positive,0.040283203125
"b'Yup, playing with Halifax Rap Legend, Jesse Dangerously, in Ottawa this Friday! This is it! Busting out some raw blues @rawsugarcafe @rljd'",negative,-0.06658384416784559
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra The Prologues II (Apology Accepted)"" RT! Support #HipHop http:// northstarhiphop.ca/archives/27597 ?wt=2 \\u2026""'",negative,-0.036830357142857144
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra The Prologues II (Apology Accepted)"" RT! Support #HipHop http:// northstarhiphop.ca/archives/27597""'",negative,-0.039663461538461536
"b'Carleton U. Today. Cypher 1pm in front of the library, like we are in Halifax back in the day. Come out. After that 2:30pm rap panel.'",negative,-0.026055774905464867
b'\\u201c @HXCourier : Halifax #rap artist releases debut single - watch it here.. http://www. halifaxcourier.co.uk/what-s-on/musi c/watch-the-single-halifax-artist-satch-releases-his-debut-single-1-6020414 \\u2026 \\u201d fuck off',negative,-0.018290201822916668
b'Halifax #rap artist releases debut single - watch it here.. http://www. halifaxcourier.co.uk/what-s-on/musi c/watch-the-single-halifax-artist-satch-releases-his-debut-single-1-6020414 \\u2026',negative,-0.0344482421875
b'Halifax #rap artist releases debut single - watch it here.. http://www. halifaxcourier.co.uk/what-s-on/musi c/watch-the-single-halifax-artist-satch-releases-his-debut-single-1-6020414 \\u2026',negative,-0.0344482421875
b'RAP BATTLE I HALIFAX COMMONS LATER AND IM MISSING IT!!! ONLY TIME I WISH I WERE BACK :(',negative,-0.08203125
"b'[ HALIFAX ,NS][ RAP ] @TPatt902 Versace Freeverse (Remix)"" Ft. Various Arti\\u2026 RT! Support #HipHop http:// northstarhiphop.ca/archives/26607 ?wt=3 \\u2026""'",negative,-0.0283203125
"b'[ HALIFAX ,NS][ RAP ] @TPatt902 Versace Freeverse (Remix)"" Ft. Various Arti\\u2026 RT! Support #HipHop http:// northstarhiphop.ca/archives/26607 ?wt=2 \\u2026""'",negative,-0.0283203125
"b'[ HALIFAX ,NS][ RAP ] @TPatt902 Versace Freeverse (Remix)"" Ft. Various Artists RT! Support #HipHop http:// northstarhiphop.ca/archives/26607""'",negative,-0.030208333333333334
"b""We're bringing some good rap singers to #Halifax sept 28th""",positive,0.040318032105763756
"b""If only we had an all Rap , R&B station in Halifax .. I don't think it's much to ask for.""",negative,-0.042290581597222224
"b'Hoodie Allen should come to Halifax , that would be the best concert ever #rap #lovehim #amazing'",positive,0.004688256978988647
"b""Rap show tonight at the seahorse in Halifax come by, make hand gestures and smoke sum'""",negative,-0.00638857734155093
b'@ThisIsRobThomas the gangsta rap dance prank on @googoodolls @Halifax concert was perfect and wonderful',positive,0.0703125
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra The Prologues (Rich Already)"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25992 ?wt=3 \\u2026""'",negative,-0.02283653846153846
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra The Prologues (Rich Already)"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25992 ?wt=2 \\u2026""'",negative,-0.02283653846153846
"b'[ HALIFAX ,NS][ RAP ] @KayoGuevarra The Prologues (Rich Already)"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25992""'",negative,-0.024739583333333332
"b""@MadChild57 You brought me back into rap with you're sick spits. See you in Halifax for lawnmower man tour. Unreal album. Keep it real""",negative,-0.0884147360920906
"b'Two lads in Halifax just walked past reciting rap . One of them was yelling pow"" occasionally""'",negative,-0.05360243055555555
"b""I'm glad to hear that Chris Brown is not coming to Halifax . My thoughts are with all the women who worked to make that happen. Love you 902.""",positive,0.02409113807275413
b'Eerily quiet with @j9renaud in Halifax and the girls at school. Must crank rap music loudly to compensate.',positive,0.026692708333333332
"b'that is a lot of sirens, over rap . sounds like sirens heading to Halifax or North Dartmouth. Rap coming from basketball court'",negative,-0.0531657338142395
"b'Halifax Water employee parks his truck infront of my house, quietly raps to himself for 20 mins then drives away #rhymebreak #sackville'",negative,-0.005179268973214286
b'Just finding tapes that I thought were lost! #rap #hiphop #canada #halifax #oldschool #throwback http:// instagram.com/p/c91H3ItO9z/',negative,-0.034688313802083336
"b'[ HALIFAX ,NS][ RAP ] @Shiine_SMG x @bHUZE_SMG Who Booty"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25109 ?wt=3 \\u2026""'",negative,-0.027644230769230768
"b'[ HALIFAX ,NS][ RAP ] @Shiine_SMG x @bHUZE_SMG Who Booty"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25109 ?wt=2 \\u2026""'",negative,-0.027644230769230768
"b'[ HALIFAX ,NS][ RAP ] @Shiine_SMG x @bHUZE_SMG Who Booty"" RT! Support #HipHop http:// northstarhiphop.ca/archives/25109""'",negative,-0.029947916666666668
b'Halifax Rap Legend. @The Troubadour http:// instagram.com/p/cvVZvdPZPj/',negative,-0.059895833333333336
"b""Hey @CBCRadio3 @CBCOttawa can you please play some Jesse Dangerously? Ottawa/ Halifax 's boy is making it big in the States,don't sleep on him""",positive,0.0424749316298526
b'There needs to be a rap radio station in halifax',negative,-0.078125
b'#MADD raps Nova Scotia Tory plan for booze in corner stores. http:// ow.ly/nCuxJ #Halifax',positive,0.0001220703125
b'White girl raps #Halifax',negative,-0.10546875
b'#TouchTheSky in Stores Get It https:// itunes.apple.com/ca/album/touch -the-sky-single/id667888445 \\u2026 #canada #ontario #quebec #rap #halifax',negative,-0.0265625
"b""Droppin' Science going down inside @TheCompanyHouse all night! Beats, beers and beezy. #dsp #halifax #rap""",negative,-0.028320312005234882
"b'ICYMI: Valanciunas to get increased role; Raps back in Halifax ; Coaching staff additions, etc. http://www. torontosun.com/2013/07/25/big -burden-for-raptors-big-v \\u2026'",positive,0.004805564382247842
"b'[ HALIFAX ,NS][ RAP ] @classified 3 Foot Tall"" RT! Support #HipHop http:// northstarhiphop.ca/archives/23817 ?wt=3 \\u2026""'",negative,-0.029947916666666668
"b'Here is our first Halifax On The Spot Rap Battle folks! Jim WEst E$ VS K Man, its a fight to the finish http://www. youtube.com/watch?v=YGbPw9 hFyHU \\u2026'",negative,-0.007086859809027778
b'Proud to be one of the judges for the first ever Halifax OTS Rap Battle! http:// fb.me/2lDV9alb8',negative,-0.008984375
"b'[ HALIFAX ,NS][ RAP ] @classified 3 Foot Tall"" RT! Support #HipHop http:// northstarhiphop.ca/archives/23817 ?wt=2 \\u2026""'",negative,-0.029947916666666668
"b""Raps camp starts in Toronto Oct 1 they'll be in Halifax Oct 4-5. Pre-season sched is yet to be released but will start on the road per Casey""",positive,0.010408528645833333
"b'Halifax was the perfect setting for Raps training camp last season, says Casey. Works well with preseason sched which starts on the road'",positive,0.061112091064453124
b'Raps Camp starts in Toronto on October 1st and they will head to Halifax for the 4th and 5th',positive,0.0030604771205357145
"b'[ HALIFAX ,NS][ RAP ] @classified 3 Foot Tall"" RT! Support #HipHop http:// northstarhiphop.ca/archives/23817""'",negative,-0.032670454545454544
"b'@mushboom Bummed about the rain, psyched Raps are returning to Halifax .'",negative,-0.0512000492640904
"b'Ever since the concert Saturday, I\'ve got  Halifax Rap Legend"" by @rljd stuck in my head.""'",negative,-0.02812784974958049
"b""@djsmileoffic I'm workin in Halifax , fancy popping over for a rap battle? #bassintheplace #icantthink #damainman""",negative,-0.0546875
b'@peterjackson905 coming to Halifax at Montes Bar and grill august 2nd come check it out @TheCoastHalifax #music #hiphop #rap #halifax',negative,-0.0002081819943019322
"b""@justinianlee alright man, let's do it. Rap Group is gonna be the hottest #rapgroup in #Halifax .""",negative,-0.020419034090909092
"b'\\xab @NSHHcom [ HALIFAX ,NS][ RAP ] @shevyprice x @Thrillahkane x @DuckyySwagg Late Nights Early Mornings"" RT! http:// northstarhiphop.ca/archives/22985 ?wt=3 \\u2026 \\xbb""'",negative,-0.02585018382352941
"b'[ HALIFAX ,NS][ RAP ] @shevyprice x @thrillahkane x @DuckyySwagg Late Nights Early Mornings"" RT! http:// northstarhiphop.ca/archives/22985 ?wt=3 \\u2026""'",negative,-0.0274658203125
"b'RAP VIDEO: Jesse Dangerously w/ The Mighty Rhino A More Blessed Perfection"" https://www. youtube.com/watch?v=W7lvy0 RTZls \\u2026 #Toronto #Ottawa #Halifax please share!""'",positive,0.016167534722222224
"b'[ HALIFAX ,NS][ RAP ] @shevyprice x @thrillahkane x @DuckyySwagg Late Nights Early Mornings"" RT! http:// northstarhiphop.ca/archives/22985 ?wt=2 \\u2026""'",negative,-0.0274658203125
"b'[ HALIFAX ,NS][ RAP ] @shevyprice x @thrillahkane x @DuckyySwagg Late Nights Early Mornings"" RT! http:// northstarhiphop.ca/archives/22985""'",negative,-0.029296875
"b""@Global_TV Halifax doesn't want @chrisbrown cuz of his rap sheet? We need exclude @justinbieber for his actions too! Dont set Dbl standards""",negative,-0.0296211380045861
"b'@JulieSLalonde Yes, fuck those fuckers. Stop trying to make shows in our towns. Hey Halifax Rap Legend, did you see this? CC @rljd'",positive,0.0002850304845312124
"b""I just rapped in Fax. #justsaying but I secured myself free drinks. It's fine! #nightout #Halifax #leeds #singing #rap""",positive,0.01318359375
b'Just try and \\u266b Stand Still \\u266b - Three Sheet ( @threesheet ) - http:// goo.gl/CFUH0 Studio footage #Freestyle #Rap #Beatbox #Halifax #Music',negative,-0.019535609654017856
"b'Tomo night outdoor rap show and hip-hop dance party at mugshots with talent from Halifax , Toronto and\\u2026 http:// instagram.com/p/blpIbrqy51/'",negative,-0.017020089285714284
"b""Why can't I make a Pandora station for @rljd ? He's a Halifax rap legend for cryin out loud!""",negative,-0.048441314924293974
b'Rap Battles + Performances July 20th at The Oasis in Halifax ! $10 Pitchers https://www. facebook.com/photo.php?fbid =10152973595955453&set=a.10151309176565453.805601.662435452&type=1&theater \\u2026',negative,-0.022705078125
"b""@rljd So you're not a Halifax rap legend but a silly bumble bee?""",negative,-0.04241071428571429
b'@MALTSCHLITZMANN @beatonna no both times were at rap shows one in a underground bar in Halifax & one in a van in a New Brunswick parking lot',positive,0.031132624699519232
"b'Rap game Keith Smart RT @thisisambeez : The way I ball, I coulda played Halifax Windjammers.'",negative,-0.055989583333333336
b'Video: Jesse Dangerously \\u2014 Halifax Rap Legend.mov (by Jeff Ngan) http:// tmblr.co/Z8n7QyoeUHmu',negative,-0.0421875
b'Check out music from MCL Music @mclmusic321 ! #Halifax #CA #HipHop #indie #rap http:// fb.me/1KV9LwQ4A',positive,0.0013618022203445435
"b""If I wasn't in #yellowknife I would hit up @theseahorse for some good raps with @CamSmithMusic and @QuakeMatthews #rap #Halifax""",negative,-0.011121070384979248
"b'Found some new @GHETTOSOCKS jams this evenin, good to hear homie! http://www. herohill.com/2013/06/friday -fun-ghettosocks-7.htm \\u2026 #halifax #toronto #raps'",positive,0.03550567076756404
b'@thisisambeez thanks for the photo op man! And the rap talk. Killed it tonight with @riaisawake #localhiphop #halifax',negative,-0.05370012919108073
b'Another one of my favorite Halifax rap releases. This dropped during my first year of high school and\\u2026 http:// instagram.com/p/bHd2hwBXq2/',negative,-0.012316623871976679
b'Halifax Rap Battles PLUS LIVE Rap & Hip PLUS Dance Music! july 20th at The Oasis ~ $10 Pitchers https://www. facebook.com/photo.php?fbid =10152869040135453&set=a.10152807534085453.1073741829.662435452&type=3&theater \\u2026',positive,0.010485197368421052
"b""How you know you're in Halifax . Wedding DJ plays equal parts Rankins & HipHop/ rap Awesome 2B home""",positive,0.04090379923582077
b'Stoffer raps about Halifax Mooseheads in parliament | Globalnews.ca http:// globalnews.ca/news/599101/st offer-raps-about-halifax-mooseheads-in-parliament/ \\u2026',positive,0.004340277777777778
b'This is what touched off the Halifax hip-hop explosion of the early 90s. Grimy 4-track rap laid down on cratedug... http:// fb.me/2LKqFQaV6',negative,-0.03888829549153646
b'Hip hop and they are ready to bop - Halifax Evening Courier: Hip hop and they are ready to... http:// tinyurl.com/mjha8wk #hiphop #rap #music',negative,-0.005208333333333333
b'Halifax representative @t_bear5 jus turnt #10at10 up. CEILING. #yyc #hiphop #music #rap #mc #letsBuild #scotia ... http:// fb.me/MtYAA2iM',negative,-0.009375
b'Halifax representative @t_bear481 jus turnt #10at10 up. CEILING. #yyc #hiphop #music #rap #mc \\u2026 http:// instagram.com/p/ah0xfewPEc/',negative,-0.010817307692307692
"b""Must listen: Wordburglar, or 'The Fresh Prince of Nova Scotia' http:// bit.ly/14Hj6tO via @CBC_Music #Halifax #rap #CanCon""",negative,-0.032876821664663464
b'Til Halifax has a rap radio channel.',negative,-0.071875
b'#Halifax North End where blasting gangsta rap from a minivan in still cool',negative,-0.047919379340277776
b'Nova Scotia MP Peter Stoffer raps in the House of Commons about the #Halifax #Mooseheads Memorial Cup win: http:// ow.ly/lxCWD #cdnpoli',positive,0.015625
b'@wyshynski NS politics at its finest: Halifax Mooseheads Rap http://www. youtube.com/watch?v=7LrMq2 gEG6c&feature=youtube_gdata_player \\u2026',negative,-0.030894886363636364
b'Stoffer raps about Halifax Mooseheads in parliament http:// globalnews.ca/news/599101/st offer-raps-about-halifax-mooseheads-in-parliament/ \\u2026 that is so stupid',negative,-0.04600694444444445
"b'Peter Stoffer shows off flow, raps about Halifax Mooseheads in parliament http:// ow.ly/lw8oA'",positive,0.010205078125
"b""I liked a @YouTube video http:// youtu.be/7LrMq2gEG6c?a May 27, 2013 Peter Stoffer's Halifax Mooseheads Rap""",negative,-0.0003551136363636364
"b'Peter Stoffer\'s Halifax Mooseheads Rap : http:// youtu.be/7LrMq2gEG6c The @HfxMooseheads are the greatest, ya heard?!"" #Halifax #Cdnpoli #NDP""'",positive,0.003605769230769231
"b'@mlscote Check this out! RT @RobertNDP: Peter Stoffer\'s Halifax Mooseheads Rap .. move over Classified! http:// youtu.be/7LrMq2gEG6c "";;@mlscote @RobertNDP;;339492736233259009""'",negative,-0.028111049107142856
"b""Stay right where you are, @Classified . RT @RobertNDP: Peter Stoffer's Halifax Mooseheads Rap .. move over Classified! http:// youtu.be/7LrMq2gEG6c""",negative,-0.023873465401785716
"b""Peter Stoffer's Halifax Mooseheads Rap ... move over Classified! http:// youtu.be/7LrMq2gEG6c #cdnpoli #ndp #gomoosego""",negative,-0.033854166666666664
"b""So apparently this happened -- May 27, 2013 Peter Stoffer's Halifax Mooseheads Rap : http:// youtu.be/7LrMq2gEG6c via @youtube""",negative,-0.012073863636363636
b'\\u201c @emilymaryrose : http://www. youtube.com/watch?v=7LrMq2 gEG6c \\u2026 Peter Stoffer Rap about the #mooseheads #halifax \\u201d AMAZING !!',negative,-0.007102272727272727
"b""I liked a @YouTube video http:// youtu.be/7LrMq2gEG6c?a May 27, 2013 Peter Stoffer's Halifax Mooseheads Rap""",negative,-0.0003551136363636364
"b""MP Peter Stoffer entertains the House of Commons with his own rap about the Halifax Mooseheads' Memorial Cup win. http:// atlantic.ctvnews.ca/video?clipId=9 35668&binId=1.1145463&playlistPageNum=1 \\u2026""",negative,-0.0009191176470588235
b'http://www. youtube.com/watch?v=7LrMq2 gEG6c \\u2026 Peter Stoffer Rap about the #mooseheads #halifax',negative,-0.043402777777777776
b'NDP MP Peter Stoffer raps in the House of Commons about the Halifax Mooseheads: https://www. youtube.com/watch?feature= player_embedded&v=7LrMq2gEG6c \\u2026 | #HFXpoli #NSpoli #Mooseheads #NDP',negative,-0.001736111111111111
b'RT @videopromotionx Blow Flyy is a songwriter and Canadian Hip-Hop/ Rap artist from Halifax |\\u2026 http:// goo.gl/fb/eiipp',negative,-0.05078125
b'RT @videopromotionx Blow Flyy is a songwriter and Canadian Hip-Hop/ Rap artist from Halifax |\\u2026 http:// goo.gl/fb/xaF5b',negative,-0.05078125
b'RT @videopromotionx Blow Flyy is a songwriter and Canadian Hip-Hop/ Rap artist from Halifax |\\u2026 http:// goo.gl/fb/i8Yku',negative,-0.05078125
b'Before I left #halifax for the summer i recorded this mix https:// soundcloud.com/djt-woo/sunbur nt-vol-2 \\u2026 perfect for summer adventures. #house #rap #jams',negative,-0.024557931082589284
"b""I arrived at #qp just in time to hear Peter Stoffer rap about Halifax 's win at the Memorial Cup. Doubtful any exchange will top it.""",negative,-0.012276785714285714
b'Blow Flyy is a songwriter and Canadian Hip-Hop/ Rap artist from Halifax | Best Music Video... http:// bit.ly/12YK0zt+ pic.twitter.com/g1BUfgFXig',negative,-0.004255022321428571
"b""@JODYHiGHROLLER come back to nova scotia & don't shoot a video with whores! RAP GAME HALiFAX GiRLS DONT PLAY GAMES JAMES FRANCO #loveloveyou""",negative,-0.010433325642033628
b'. @rljd is a Halifax rap legend!!!!! The @RavenswingDIY crowd is definitely showing him some love!',positive,0.03738064236111111
b'http://www. youtube.com/watch?v=KzLyAe MQrwc \\u2026 @MacMalicious @BOWEN902 @Ceejay_RTMG @WhiteBooda #rap #music #hiphop #canada #lockdown #vok #1thou #halifax #scota',negative,-0.0087890625
b'Outside a Halifax rap show https:// vine.co/v/bVimeQILthe',negative,-0.0703125
"b""We've got girls dancing to rap music in the @AskHalifaxBank advert coming soon.""",positive,0.031247488344888552
b'http://www. youtube.com/watch?v=KzLyAe MQrwc \\u2026 #rap #1thou #vok #halifax #canada #trap #good #music',positive,0.04090145501223477
"b'Rap music RT @rilaws : Mayor of Halifax caught saying heck""""'",negative,-0.011936660442087386
b'Hahahahahaaaa ..... Halifax rap',negative,-0.11979166666666667
"b""@LacedKate19XX Jesse's is in Backburner Crew, from Toronto, Halifax , London, etc. We've played like 5 Ottawa shows 2gether in the last month""",negative,-0.00771070271730423
b'Pop quiz: What is the biggest Canadian rap song in history? http:// bit.ly/ClassifiedDavi dMyles \\u2026 #CBCHipHop #Halifax <JKG',negative,-0.03252704326923077
b'Why buy cowardly t-shirts when at the same price you got one AUGMENTED? REALITY http:// bit.ly/RunMAe #halifax #time #dad #autumn #nw #rap',negative,-0.023788248252198434
b'RT @drwillshead : Faculty Fair & early advising/registration on Sat. May 11 @MSVU_ Halifax Join us on the 5th floor of Seton & rap with me...',negative,-0.02109375
b'Faculty Fair & early advising/registration on Sat. May 11 @MSVU_ Halifax Join us on the 5th floor of Seton & rap with me about psychology.',negative,-0.022600446428571428
b'Rap Battles in Halifax are back! https://www. facebook.com/photo.php?fbid =130480393812350&set=a.130480390479017.1073741829.127213907472332&type=1&theater \\u2026',negative,-0.0295166015625
b'Rap Battles in HALIFAX July 20th Bowen VS Ezazel ~ Busted Flow ~ MDB ~ Practical Academics + Retweet? :) https://www. facebook.com/events/5131107 38755742/ \\u2026',negative,-0.023958333333333335
